MetricName,PhaseName,Scenario,CaseName,Iteration,RunIndex,Size,Tool,MetricValue,Sequence
Time,Modification,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,840100,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1058330680,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,615866559,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1060443240,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1304430800,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1509513608,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,581046,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10300312,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,72134398611,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1790371192,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11451244989,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1031934696,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1110706514,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2470306520,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1426443621,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1112955544,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1570436112,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1335945162,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21318924,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119339728,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54276,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119340608,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160229488,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160229488,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1946012,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119367648,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41886,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119368528,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1201854440,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160257408,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2155744,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119396224,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23615,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119397104,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160285984,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1164745324,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2564208,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119426024,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19356,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119426928,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160315808,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160315808,12
Time,Modification,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1514087,13
Memory,Modification,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119454960,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18551,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1119455840,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160344720,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,2,64,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1160344720,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,202108,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9622376,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,237093737,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16636936,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,80441626,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17226536,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,74541312,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,53066456,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,84276809,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20378224,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,60176800,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,92389088,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2402564,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20635312,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14750,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20636184,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42110944,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,31373664,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1288839,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20654400,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16660,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20655272,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63604888,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42130032,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1379974,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20674112,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18229,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20674984,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42149744,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42149744,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1366800,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20705560,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20641,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20706456,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42181216,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,63656072,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1582832,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20734576,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18398,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20735448,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42210208,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42210208,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,238779,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,9381784,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,285809790,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,16456552,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,14180,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,9878560,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,31352752,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,31352752,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,3101269849,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,10701416,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,1084538432,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,420913218,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,141490,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,10701504,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,2272468723,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,10941112,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,503973103,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,4,BATCH_OPTIMIZED-TEMPLATE,1440597064,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,154026,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,10941200,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,1993141874,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,11194728,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,833896592,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,4,BATCH_OPTIMIZED-TEMPLATE,1441868952,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,84701,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,11194816,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,2001889393,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,11426120,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,919382713,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,4,BATCH_OPTIMIZED-TEMPLATE,1442810648,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,73316,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,11426232,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,2015786990,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,11716944,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,1443165032,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,4,BATCH_OPTIMIZED-TEMPLATE,912482040,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,90904,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,11717032,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,2015114391,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,11952256,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,1443349248,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,4,BATCH_OPTIMIZED-TEMPLATE,920351244,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,138977,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9589368,1
Time,Generation,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,40307515,2
Memory,Generation,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10890448,2
Time,Initialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,45889253,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12063568,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,41917288,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,52654712,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24248873,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12798608,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,44276464,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,55013888,4
Time,Modification,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2454202,5
Memory,Modification,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12881400,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19054,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12882272,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34357080,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23619776,6
Time,Modification,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1695203,7
Memory,Modification,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12908272,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,20447,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12909144,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,55858808,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34383952,8
Time,Modification,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1906836,9
Memory,Modification,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12936088,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21210,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12936960,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34411768,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23674464,10
Time,Modification,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1675632,11
Memory,Modification,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12964976,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,19627,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12965872,12
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23703376,12
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,4,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34440680,12
Time,Modification,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1971879,13
Memory,Modification,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12989728,13
Time,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,22453,14
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12990600,14
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,55940264,14
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,5,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,34465408,14
Time,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,417082,1
Memory,EMFResourceInitialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11570656,1
Time,Generation,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,47052683,2
Memory,Generation,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12933680,2
Time,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,31373781,3
Memory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13056424,3
PeakMemory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,54635768,3
AverageMemory,Initialization,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,43898344,3
Time,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10872581,4
Memory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13642016,4
AverageMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,34532312,4
PeakMemory,M2MTransformation1,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,45269752,4
Time,Modification,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,290867,5
Memory,Modification,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13647488,5
Time,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11222256,6
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13669040,6
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35123120,6
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,1,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35123120,6
Time,Modification,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,259117,7
Memory,Modification,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13673728,7
Time,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11774582,8
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13683336,8
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,56624216,8
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,2,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35149360,8
Time,Modification,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,227445,9
Memory,Modification,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13687048,9
Time,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12047606,10
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13696608,10
PeakMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35162680,10
AverageMemory,M2MTransformation2,BasicXform,StatisticBasedCase,3,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,35162680,10
Time,Modification,BasicXform,StatisticBasedCase,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,241674,11
Memory,Modification,BasicXform,StatisticBasedCase,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13700368,11
Time,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12656157,12
Memory,M2MTransformation2,BasicXform,StatisticBasedCase,4,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13740448,12
