MetricValue,RunIndex,Scenario,Sequence,Tool,MetricName,PhaseName,CaseName,Size,Iteration
207017,1,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,3
14678976,1,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,3
35186060,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,3
14686992,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,3
36154608,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,3
36154608,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,3
180259,1,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,4
14689272,1,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,4
34556068,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,4
14794928,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,4
36164928,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,4
57639784,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,4
280107,1,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,4,5
14797144,1,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,4,5
38854912,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,5
14808720,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,5
36272776,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,5
36272776,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,5
205644,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,32,1
9834832,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,32,1
17214674193,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,32,1
386546280,3,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,32,1
1901954445,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,32,1
189977136,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,32,1
792251792,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,32,1
440012400,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,32,1
269592398,3,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,32,1
207387816,3,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,32,1
382714104,3,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,32,1
318468292,3,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,32,1
658653,3,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,32,1
207398792,3,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,32,1
294147305,3,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,1
207803624,3,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,1
335891148,3,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,1
400136992,3,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,1
521284,3,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,32,2
207822480,3,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,32,2
334028888,3,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,2
207828632,3,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,2
400560624,3,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,2
336314808,3,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,2
674512,3,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,32,3
207834176,3,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,32,3
256520144,3,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,3
208365176,3,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,3
336326600,3,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,3
400572512,3,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,3
459124,3,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,32,4
208371176,3,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,32,4
248791119,3,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,4
208641856,3,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,4
401109160,3,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,4
336863436,3,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,4
458709,3,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,32,5
208648256,3,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,32,5
248613769,3,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,32,5
208650592,3,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,32,5
337140488,3,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,32,5
401386208,3,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,32,5
376275,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,64,1
10197952,1,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,64,1
71752786028,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,64,1
1723287312,1,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,64,1
10808960328,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,64,1
980238912,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,64,1
2654787232,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,64,1
1303368821,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,64,1
553890277,1,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,64,1
1023123344,1,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,64,1
1344502264,1,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,64,1
1182607672,1,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,64,1
1026464,1,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,64,1
1023142120,1,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,64,1
645441901,1,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,1
1024473128,1,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,1
1432564792,1,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,1
1248324936,1,BasicXform,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,1
786179,1,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,64,2
1024511360,1,BasicXform,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,64,2
640804646,1,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,2
1024504376,1,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,2
1249694168,1,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,2
1476076304,1,BasicXform,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,2
688627,1,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,64,3
1024514416,1,BasicXform,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,64,3
615553552,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,3
1024535160,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,3
1476079888,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,3
1249697488,1,BasicXform,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,3
698655,1,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,64,4
1024545496,1,BasicXform,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,64,4
602759729,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,4
1025069272,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,4
1433968416,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,4
1249728448,1,BasicXform,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,4
516735,1,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,64,5
1025080392,1,BasicXform,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,64,5
628721436,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,64,5
1027190808,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,64,5
1434503464,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,64,5
1250263408,1,BasicXform,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,64,5
484177,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,4,1
9554720,1,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,4,1
273427935,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Generation,StatisticBasedCase,4,1
16623896,1,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Generation,StatisticBasedCase,4,1
69414008,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Initialization,StatisticBasedCase,4,1
12471216,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Initialization,StatisticBasedCase,4,1
74474184,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,4,1
52999332,1,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,4,1
89342964,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,4,1
13633104,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,4,1
76896560,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,4,1
55421604,1,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,4,1
207510,1,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,1
13632880,1,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,1
94417190,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,1
13638864,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,1
78058240,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,1
56583376,1,BasicXform,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,1
133364,1,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,2
13638640,1,BasicXform,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,2
95302013,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,2
13643992,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,2
121013632,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,2
67326524,1,BasicXform,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,2
147615,1,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,3
13643904,1,BasicXform,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,3
94459374,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,3
13650384,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,3
78069216,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,3
56594376,1,BasicXform,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,3
220382,1,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,4
13650184,1,BasicXform,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,4
93541255,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,4
13668896,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,4
67338076,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,4
99550312,1,BasicXform,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,4
186084,1,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,Modification,StatisticBasedCase,4,5
13668712,1,BasicXform,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,Modification,StatisticBasedCase,4,5
90981804,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,5
13679104,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,5
67356612,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,5
99568880,1,BasicXform,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,5
247752,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,4,1
9623936,2,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,4,1
240622103,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,4,1
16406096,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,4,1
76887199,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,4,1
16244640,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,4,1
63806864,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,4,1
74544288,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,4,1
76235917,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,4,1
18556296,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,4,1
48457492,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,4,1
69932368,2,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,4,1
2294071,2,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,4,1
18649936,2,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,4,1
17937,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,1
18650808,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,1
40125568,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,1
40125568,2,BasicXform,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,1
1532606,2,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,4,2
18670696,2,BasicXform,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,4,2
18265,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,2
18671568,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,2
40146328,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,2
61621184,2,BasicXform,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,2
1301037,2,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,4,3
18688928,2,BasicXform,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,4,3
18045,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,3
18689800,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,3
40164560,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,3
40164560,2,BasicXform,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,3
1421155,2,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,4,4
18719136,2,BasicXform,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,4,4
21408,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,4
18720032,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,4
40194792,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,4
40194792,2,BasicXform,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,4
8804866,2,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,4,5
18747520,2,BasicXform,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,4,5
15528,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,4,5
18748392,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,4,5
29485872,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,4,5
40223152,2,BasicXform,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,4,5
164642,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,32,1
9861648,2,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,32,1
16003604209,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Generation,StatisticBasedCase,32,1
395317136,2,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Generation,StatisticBasedCase,32,1
331939582,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,Initialization,StatisticBasedCase,32,1
46884512,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,Initialization,StatisticBasedCase,32,1
130210728,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,32,1
210651040,2,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,32,1
695754865,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,32,1
69455248,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,32,1
400316464,2,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,32,1
