MetricValue,Iteration,Size,Scenario,MetricName,CaseName,RunIndex,PhaseName,Sequence,Tool
310014,1,32,BasicXform,Time,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
9824112,1,32,BasicXform,Memory,StatisticBasedCase,3,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
15393767715,1,32,BasicXform,Time,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
389071752,1,32,BasicXform,Memory,StatisticBasedCase,3,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1691446340,1,32,BasicXform,Time,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
195441080,1,32,BasicXform,Memory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
957017448,1,32,BasicXform,PeakMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
498651536,1,32,BasicXform,AverageMemory,StatisticBasedCase,3,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
300324658,1,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221076776,1,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
420102432,1,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
323740672,1,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1299100,1,32,BasicXform,Time,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221101128,1,32,BasicXform,Memory,StatisticBasedCase,3,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
349902495,1,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221502352,1,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
477700160,1,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
381475788,1,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
458268,2,32,BasicXform,Time,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221507640,2,32,BasicXform,Memory,StatisticBasedCase,3,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
310209222,2,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221521440,2,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
542531064,2,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
381882232,2,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
487949,3,32,BasicXform,Time,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
221527288,3,32,BasicXform,Memory,StatisticBasedCase,3,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
294475234,3,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
222054288,3,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
478126096,3,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
381901836,3,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
427457,4,32,BasicXform,Time,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
222060080,4,32,BasicXform,Memory,StatisticBasedCase,3,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
283768178,4,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
222335792,4,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
382434668,4,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
478658944,4,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
529116,5,32,BasicXform,Time,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
222342112,5,32,BasicXform,Memory,StatisticBasedCase,3,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
279457523,5,32,BasicXform,Time,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
222354960,5,32,BasicXform,Memory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
478940928,5,32,BasicXform,PeakMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
382716664,5,32,BasicXform,AverageMemory,StatisticBasedCase,3,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
742950,1,64,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10188408,1,64,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
72960017192,1,64,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1727948168,1,64,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
10314422372,1,64,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
992558624,1,64,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
2920175664,1,64,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1164843285,1,64,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
682376379,1,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1055646232,1,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1482320208,1,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1259701572,1,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1497286,1,64,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1055693560,1,64,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
802927530,1,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057026728,1,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1345098572,1,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1589979088,1,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE
754408,2,64,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057035776,2,64,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE
766165406,2,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057037496,2,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1636514680,2,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1346440652,2,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE
744016,3,64,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057048160,3,64,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE
732032971,3,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057066096,3,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1346453360,3,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1591334064,3,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE
763288,4,64,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057076848,4,64,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE
726631807,4,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057606320,4,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1346516848,4,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1636625976,4,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE
513622,5,64,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1057617456,5,64,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE
724402472,5,64,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1059724784,5,64,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1347022588,5,64,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
1637096872,5,64,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE
174381,1,4,BasicXform,Time,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
9543768,1,4,BasicXform,Memory,StatisticBasedCase,1,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
303246890,1,4,BasicXform,Time,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
16889072,1,4,BasicXform,Memory,StatisticBasedCase,1,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
70549414,1,4,BasicXform,Time,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
12459368,1,4,BasicXform,Memory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
74462608,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
52987756,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
97145560,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13621224,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
66147092,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
98359384,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
196241,1,4,BasicXform,Time,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13620800,1,4,BasicXform,Memory,StatisticBasedCase,1,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
102373661,1,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13627176,1,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
67308720,1,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99521008,1,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
143009,2,4,BasicXform,Time,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13626960,2,4,BasicXform,Memory,StatisticBasedCase,1,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99908635,2,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13636680,2,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
67314864,2,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99527136,2,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
179394,3,4,BasicXform,Time,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13636584,3,4,BasicXform,Memory,StatisticBasedCase,1,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
91786652,3,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13643736,3,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99536728,3,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
67324472,3,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
230901,4,4,BasicXform,Time,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13643536,4,4,BasicXform,Memory,StatisticBasedCase,1,Modification,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
91472589,4,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13662336,4,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
67331568,4,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99543944,4,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
195249,5,4,BasicXform,Time,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13662152,5,4,BasicXform,Memory,StatisticBasedCase,1,Modification,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
92396894,5,4,BasicXform,Time,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
13671984,5,4,BasicXform,Memory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
67350096,5,4,BasicXform,AverageMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
99562408,5,4,BasicXform,PeakMemory,StatisticBasedCase,1,M2MTransformation2,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
274286,1,4,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
9619488,1,4,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
302970194,1,4,BasicXform,Time,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
13549304,1,4,BasicXform,Memory,StatisticBasedCase,2,Generation,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE
115938151,1,4,BasicXform,Time,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16233360,1,4,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
85256600,1,4,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
58413044,1,4,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE
102275152,1,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19200736,1,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
48446196,1,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
80658464,1,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE
2555961,1,4,BasicXform,Time,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19443536,1,4,BasicXform,Memory,StatisticBasedCase,2,Modification,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE
18509,1,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19444408,1,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40919168,1,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40919168,1,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1630234,2,4,BasicXform,Time,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19463624,2,4,BasicXform,Memory,StatisticBasedCase,2,Modification,7,INCR_VIATRA_TRANSFORMATION-TEMPLATE
23882,2,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19464496,2,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
62414112,2,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40939256,2,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1753623,3,4,BasicXform,Time,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19516816,3,4,BasicXform,Memory,StatisticBasedCase,2,Modification,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE
21852,3,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19517688,3,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40992448,3,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
40992448,3,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1572176,4,4,BasicXform,Time,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19537472,4,4,BasicXform,Memory,StatisticBasedCase,2,Modification,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE
21972,4,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19538368,4,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
62487984,4,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41013128,4,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE
1503024,5,4,BasicXform,Time,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19557928,5,4,BasicXform,Memory,StatisticBasedCase,2,Modification,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE
22037,5,4,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
19558800,5,4,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41033560,5,4,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
41033560,5,4,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE
199345,1,32,BasicXform,Time,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
9866432,1,32,BasicXform,Memory,StatisticBasedCase,2,EMFResourceInitialization,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
15004193722,1,32,BasicXform,Time,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
355699032,1,32,BasicXform,Memory,StatisticBasedCase,2,Generation,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
420687762,1,32,BasicXform,Time,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
46730040,1,32,BasicXform,Memory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
156481720,1,32,BasicXform,AverageMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
231102488,1,32,BasicXform,PeakMemory,StatisticBasedCase,2,Initialization,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
853398905,1,32,BasicXform,Time,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69012592,1,32,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
431640492,1,32,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
752399496,1,32,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
628214,1,32,BasicXform,Time,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69012192,1,32,BasicXform,Memory,StatisticBasedCase,2,Modification,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
715473177,1,32,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69021816,1,32,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
774683176,1,32,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
453923992,1,32,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
386914,2,32,BasicXform,Time,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69021184,2,32,BasicXform,Memory,StatisticBasedCase,2,Modification,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
652982563,2,32,BasicXform,Time,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69020528,2,32,BasicXform,Memory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
774691848,2,32,BasicXform,PeakMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
453932824,2,32,BasicXform,AverageMemory,StatisticBasedCase,2,M2MTransformation2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
406893,3,32,BasicXform,Time,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
69020888,3,32,BasicXform,Memory,StatisticBasedCase,2,Modification,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
