Size,RunIndex,Tool,MetricName,PhaseName,CaseName,Scenario,Sequence,Iteration,MetricValue
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,898945026
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2145897080
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2333031024
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2613224416
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,2367415
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,2146104824
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,838967756
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2146286640
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2470258868
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2761997040
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,2253930
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,2146495432
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,734127098
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2146509464
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2470649612
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2762387920
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,2162184
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,2146718544
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,721911228
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2146732600
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2762611248
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2470872848
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,2097237
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,2146941736
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,714453351
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2146956128
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2471095936
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2762834240
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,2070148
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,2147165400
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,722489683
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2147179432
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2763057640
64,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2471319456
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,490983
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11794920
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,96434262483
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,4212997968
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,10183287051
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,2051703880
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,1721707280
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,3564138472
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,890919121
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2144193568
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2611932936
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2331540456
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,1223797
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,2144276152
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,829510511
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2144330688
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2471263848
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,2757377600
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,1208950
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,2144356624
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,718716530
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2144370688
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2757458488
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,2471344512
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,1111659
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,2144396768
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,696072535
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2144410856
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2471384536
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,2757498392
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,1066460
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,2144437120
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,701438349
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2144451472
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2471425028
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,2757539000
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,1072991
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,2144477896
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,697326167
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2144491960
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2757581192
64,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,2471466500
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,303637
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11882880
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,107885392167
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,4392872144
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,13887289562
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,3293216928
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,4941668976
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,2160053394
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,2185143928
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,3413740552
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,3734941716
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,4060422720
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,21715576
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,3424720880
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,14882
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,3424721480
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,3447937480
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,3447937480
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,4840588
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,3424961424
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,16619
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,3424961992
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,3645498860
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,3448177992
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,3833418
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,3425202272
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,16082
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,3425203040
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,3448418840
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,3371537084
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,4095983
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,3425443560
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,15628
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,3425444120
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,3450373056
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,3437908704
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,4153876
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,3425685088
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,27106
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,3425685624
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,3452337664
64,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,3452337664
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,202289
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11200256
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,402591841
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,24262888
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,185895976
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,22614168
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,43921644
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,54664312
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,277054948
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,27307984
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,65585376
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,54842704
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,3049554
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,27744104
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,23084
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,27744664
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,49229984
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,49229984
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,2226749
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,27777064
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,17861
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,27777624
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,49262944
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,49262944
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,2373342
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,27812472
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,19849
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,27813232
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,38555792
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,49298352
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,2376382
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,27854432
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,17566
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,27855216
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,49340444
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,49340336
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,13,5,2380487
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,13,5,27904200
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,17704
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,27904760
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,49390080
4,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,14,5,49390080
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,177895
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,EMFResourceInitialization,StatisticBasedCase,BasicXform,1,1,11194888
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Generation,StatisticBasedCase,BasicXform,2,1,1012035806
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Generation,StatisticBasedCase,BasicXform,2,1,59598024
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Initialization,StatisticBasedCase,BasicXform,3,1,154010133
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Initialization,StatisticBasedCase,BasicXform,3,1,15871328
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,Initialization,StatisticBasedCase,BasicXform,3,1,44508632
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,Initialization,StatisticBasedCase,BasicXform,3,1,55251312
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,281997477
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,18902864
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,101813192
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation1,StatisticBasedCase,BasicXform,4,1,166269232
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,5,1,226033
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,5,1,18902904
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,182973892
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,18928752
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,169300928
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,6,1,104844856
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,7,2,180601
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,7,2,18929520
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,169165427
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,18944616
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,104871464
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,8,2,169327528
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,9,3,166666
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,9,3,18945384
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,158871355
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,18952608
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,AverageMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,104887276
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,10,3,190828632
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,Modification,StatisticBasedCase,BasicXform,11,4,161845
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,Modification,StatisticBasedCase,BasicXform,11,4,18953400
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Time,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,154002682
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,Memory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,18960480
8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,PeakMemory,M2MTransformation2,StatisticBasedCase,BasicXform,12,4,169351416
