Size,CaseName,MetricValue,Scenario,RunIndex,PhaseName,Sequence,MetricName,Iteration,Tool
16,StatisticBasedCase,30667400019,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,17087216,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,3225828832,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,1233990628,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,225202,BasicXform,2,Modification,7,Time,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,17087304,BasicXform,2,Modification,7,Memory,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,30781109360,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,18035960,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,3220475304,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,910684703,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,157316,BasicXform,2,Modification,9,Time,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,18035056,BasicXform,2,Modification,9,Memory,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,30926102858,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,19180992,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,3213347872,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,1045068097,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,179668,BasicXform,2,Modification,11,Time,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,19181104,BasicXform,2,Modification,11,Memory,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,30966895816,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,20132080,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,3208446120,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,948996647,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,186831,BasicXform,2,Modification,13,Time,5,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,20132192,BasicXform,2,Modification,13,Memory,5,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,30934479463,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,21084520,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,3208782784,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_OPTIMIZED-TEMPLATE
16,StatisticBasedCase,1186555229,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_OPTIMIZED-TEMPLATE
8,StatisticBasedCase,448058,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,11220504,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,1034162191,BasicXform,2,Generation,2,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,34598248,BasicXform,2,Generation,2,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,222599,BasicXform,2,Initialization,3,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,12330264,BasicXform,2,Initialization,3,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,33791448,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,33791448,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,59844724,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14918936,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,87492720,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,55280424,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,428615,BasicXform,2,Modification,5,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14915960,BasicXform,2,Modification,5,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,46407961,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14925760,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,79341264,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,57866428,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,167983,BasicXform,2,Modification,7,Time,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14925808,BasicXform,2,Modification,7,Memory,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,47202384,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14944240,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,47138868,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,57876296,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,145699,BasicXform,2,Modification,9,Time,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14944288,BasicXform,2,Modification,9,Memory,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,37187463,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14955184,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,57894776,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,47157348,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,165069,BasicXform,2,Modification,11,Time,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14955256,BasicXform,2,Modification,11,Memory,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,30538194,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14965632,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,47168364,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,57905816,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,177817,BasicXform,2,Modification,13,Time,5,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14965704,BasicXform,2,Modification,13,Memory,5,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,26766371,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,14975288,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,57916200,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_YAMTL-TEMPLATE
8,StatisticBasedCase,47178768,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_YAMTL-TEMPLATE
64,StatisticBasedCase,267298,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,10203744,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,70312626804,BasicXform,2,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1721441440,BasicXform,2,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1918398890,BasicXform,2,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,206211864,BasicXform,2,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,368442565,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,718926992,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1349147612,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260260904,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,982876152,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,662347861,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1062055,BasicXform,2,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260261560,BasicXform,2,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1270015083,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260271352,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,741055370,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1073911992,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,675052,BasicXform,2,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260271848,BasicXform,2,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1209054927,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260273376,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1149083608,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,778447258,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,564548,BasicXform,2,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260273776,BasicXform,2,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1174075751,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260286592,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,765723346,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1073923816,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,592128,BasicXform,2,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260287016,BasicXform,2,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1160668091,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260296904,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,753408304,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1036952576,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,688383,BasicXform,2,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260297328,BasicXform,2,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1107712108,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,260289808,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,765746786,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
64,StatisticBasedCase,1036963152,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE
1,StatisticBasedCase,199801,BasicXform,2,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,9494904,BasicXform,2,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,76901579,BasicXform,2,Generation,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,10719528,BasicXform,2,Generation,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,92995941,BasicXform,2,Initialization,3,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,11991368,BasicXform,2,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,84773392,BasicXform,2,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,52561116,BasicXform,2,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,28977044,BasicXform,2,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12265936,BasicXform,2,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33466800,BasicXform,2,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33466800,BasicXform,2,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,120956,BasicXform,2,Modification,5,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12265768,BasicXform,2,Modification,5,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,30861224,BasicXform,2,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12271544,BasicXform,2,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33741400,BasicXform,2,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33741400,BasicXform,2,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,235359,BasicXform,2,Modification,7,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12271328,BasicXform,2,Modification,7,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,29425659,BasicXform,2,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12277728,BasicXform,2,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,55221816,BasicXform,2,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33746960,BasicXform,2,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,119617,BasicXform,2,Modification,9,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12277512,BasicXform,2,Modification,9,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,30109416,BasicXform,2,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12285328,BasicXform,2,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33753144,BasicXform,2,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33753144,BasicXform,2,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,156269,BasicXform,2,Modification,11,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12284336,BasicXform,2,Modification,11,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,30442616,BasicXform,2,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12293496,BasicXform,2,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33759992,BasicXform,2,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33759992,BasicXform,2,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,138179,BasicXform,2,Modification,13,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12293280,BasicXform,2,Modification,13,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,31789651,BasicXform,2,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,12299120,BasicXform,2,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33768912,BasicXform,2,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
1,StatisticBasedCase,33768912,BasicXform,2,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE
4,StatisticBasedCase,656780,BasicXform,1,EMFResourceInitialization,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,9442416,BasicXform,1,EMFResourceInitialization,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,176766689,BasicXform,1,Generation,2,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,13002512,BasicXform,1,Generation,2,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,51677871,BasicXform,1,Initialization,3,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,12761112,BasicXform,1,Initialization,3,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,42134240,BasicXform,1,Initialization,3,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,52871664,BasicXform,1,Initialization,3,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,41213733,BasicXform,1,M2MTransformation1,4,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14211344,BasicXform,1,M2MTransformation1,4,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,34236544,BasicXform,1,M2MTransformation1,4,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,34236544,BasicXform,1,M2MTransformation1,4,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,377387,BasicXform,1,Modification,5,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14216128,BasicXform,1,Modification,5,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,44723677,BasicXform,1,M2MTransformation2,6,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14277608,BasicXform,1,M2MTransformation2,6,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35691760,BasicXform,1,M2MTransformation2,6,PeakMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35691760,BasicXform,1,M2MTransformation2,6,AverageMemory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,270716,BasicXform,1,Modification,7,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14280488,BasicXform,1,Modification,7,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,39312281,BasicXform,1,M2MTransformation2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14284536,BasicXform,1,M2MTransformation2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35756120,BasicXform,1,M2MTransformation2,8,AverageMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,57230976,BasicXform,1,M2MTransformation2,8,PeakMemory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,312135,BasicXform,1,Modification,9,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14289288,BasicXform,1,Modification,9,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,40598541,BasicXform,1,M2MTransformation2,10,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14296456,BasicXform,1,M2MTransformation2,10,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35764920,BasicXform,1,M2MTransformation2,10,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35764920,BasicXform,1,M2MTransformation2,10,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,345123,BasicXform,1,Modification,11,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14301536,BasicXform,1,Modification,11,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,42439735,BasicXform,1,M2MTransformation2,12,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14407856,BasicXform,1,M2MTransformation2,12,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35777192,BasicXform,1,M2MTransformation2,12,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,57252048,BasicXform,1,M2MTransformation2,12,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,358129,BasicXform,1,Modification,13,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14412816,BasicXform,1,Modification,13,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,38084930,BasicXform,1,M2MTransformation2,14,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,14424776,BasicXform,1,M2MTransformation2,14,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35888448,BasicXform,1,M2MTransformation2,14,AverageMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
4,StatisticBasedCase,35888448,BasicXform,1,M2MTransformation2,14,PeakMemory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE
16,StatisticBasedCase,366106,BasicXform,3,EMFResourceInitialization,1,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16,StatisticBasedCase,9716888,BasicXform,3,EMFResourceInitialization,1,Memory,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
16,StatisticBasedCase,3703490407,BasicXform,3,Generation,2,Time,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE
