PhaseName,Scenario,RunIndex,Sequence,Iteration,Size,MetricValue,Tool,CaseName,MetricName
Modification,BasicXform,2,7,2,1,5759517,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,1,15382720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,1,26853,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,1,15383280,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,1,36868600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,8,2,1,36868600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,9,3,1,6278346,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,1,15436304,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,1,25527,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,1,15436864,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,1,36922184,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,10,3,1,58407528,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,11,4,1,6627434,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,1,15489016,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,1,27979,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,1,15489600,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,1,36974920,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,12,4,1,36974920,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,13,5,1,6817356,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,1,15538496,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,1,25438,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,1,15539056,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,1,58509720,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,14,5,1,37024376,INCR_VIATRA_TRANSFORMATION-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,3,1,1,4,986225,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,3,1,1,4,11089896,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,3,2,1,4,210606592,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,3,2,1,4,25632552,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,4,55961714,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,3,3,1,4,19426408,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,4,33060840,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Initialization,BasicXform,3,3,1,4,33060840,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,3,4,1,4,65670191,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,3,4,1,4,26869800,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,3,4,1,4,51655028,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,3,4,1,4,62397792,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,5,1,4,267165,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,5,1,4,26896432,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,4,68134953,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,6,1,4,26927216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,4,59124984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,6,1,4,69867656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,7,2,4,227620,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,7,2,4,26953952,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,4,63827772,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,8,2,4,26982328,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,4,59182596,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,8,2,4,69925360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,9,3,4,555515,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,9,3,4,27140296,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,4,60515786,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,10,3,4,27168192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,4,59368856,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,10,3,4,70111536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,11,4,4,235984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,11,4,4,27195272,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,4,59818261,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,12,4,4,27248080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,4,59423856,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,12,4,4,70166536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,13,5,4,229956,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,4,27275296,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,4,58542496,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,4,27327816,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,4,70246512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,14,5,4,59503844,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,2,1,1,32,245166,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,32,11414288,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,32,13539090249,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,32,790478632,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,32,1633637304,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,32,339351656,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,32,532011216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,2,3,1,32,906416824,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,32,321619571,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,32,422136120,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,32,693453080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,32,545911032,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,5,1,32,582731,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,5,1,32,422182216,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,32,470126056,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,6,1,32,422249608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,32,812687136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,6,1,32,649976960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,7,2,32,591744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,32,422266744,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,32,452865862,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,32,422293720,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,32,814783440,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,8,2,32,651235040,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,9,3,32,578814,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,32,422311000,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,32,457430407,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,32,422338048,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,32,651279360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,10,3,32,814827824,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,11,4,32,591876,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,32,422355512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,32,457244394,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,32,422382728,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,32,651323792,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,12,4,32,814872152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,13,5,32,1014059,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,32,422400352,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,32,453257245,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,32,422427400,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,32,814917088,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,14,5,32,651368668,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
EMFResourceInitialization,BasicXform,2,1,1,16,826258,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,16,11233392,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,16,2920805028,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,16,202526032,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,16,244273429,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,16,90283520,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,16,142200680,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,2,3,1,16,227724512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,16,173617303,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,16,127273152,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,16,197188872,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,2,4,1,16,261331736,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,5,1,16,358984,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,5,1,16,127297752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,16,225954239,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,6,1,16,127368960,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,6,1,16,298345976,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,6,1,16,234203096,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,7,2,16,331264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,7,2,16,127378928,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,16,230619758,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,8,2,16,127408200,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,8,2,16,298427144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,2,8,2,16,234284268,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,9,3,16,594003,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,9,3,16,127418312,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,16,208632599,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,10,3,16,127447608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,10,3,16,234323772,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,10,3,16,298466768,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,11,4,16,331438,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,11,4,16,127457904,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,16,206102858,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,12,4,16,127487536,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,12,4,16,234363268,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,12,4,16,298506144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,2,13,5,16,369847,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,2,13,5,16,127497992,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,16,205384623,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,2,14,5,16,127527288,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,2,14,5,16,234403360,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,2,14,5,16,298546264,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,3,1,1,64,903134,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,3,1,1,64,11778944,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,3,2,1,64,83838043472,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,3,2,1,64,3446213256,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,64,9090851172,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,3,3,1,64,1690819664,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,3,3,1,64,1512897148,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,3,3,1,64,3593990416,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,3,4,1,64,714140147,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,3,4,1,64,1891966112,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,3,4,1,64,2065650660,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation1,BasicXform,3,4,1,64,2417064608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,5,1,64,1003660,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,5,1,64,1892055224,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,64,1140833811,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,6,1,64,1892125136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,6,1,64,2423402746,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,6,1,64,2750385560,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,7,2,64,1053358,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,7,2,64,1892156608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,64,1451229980,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,8,2,64,1892185864,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,8,2,64,2314509706,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,8,2,64,2750486544,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,9,3,64,1026588,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,9,3,64,1892217480,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,64,1137641247,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,10,3,64,1892246808,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,10,3,64,2437189410,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,10,3,64,2750547928,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
Modification,BasicXform,3,11,4,64,1303666,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,11,4,64,1892278608,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,64,1122825663,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,12,4,64,1892308176,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,12,4,64,2750609144,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation2,BasicXform,3,12,4,64,2437250525,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,3,13,5,64,1039888,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Modification,BasicXform,3,13,5,64,1892340136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,64,1117272080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation2,BasicXform,3,14,5,64,1892369416,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation2,BasicXform,3,14,5,64,2437312066,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
M2MTransformation2,BasicXform,3,14,5,64,2750670704,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
EMFResourceInitialization,BasicXform,2,1,1,64,439298,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
EMFResourceInitialization,BasicXform,2,1,1,64,11779136,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Generation,BasicXform,2,2,1,64,86635916585,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Generation,BasicXform,2,2,1,64,3448864192,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,64,8169435937,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
Initialization,BasicXform,2,3,1,64,1691733752,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
Initialization,BasicXform,2,3,1,64,1351979257,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Initialization,BasicXform,2,3,1,64,2958745848,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,64,685394141,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
M2MTransformation1,BasicXform,2,4,1,64,1878944080,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Memory
M2MTransformation1,BasicXform,2,4,1,64,2394793512,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,PeakMemory
M2MTransformation1,BasicXform,2,4,1,64,2054981556,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,AverageMemory
Modification,BasicXform,2,5,1,64,1008566,BATCH_VIATRA_QUERY_RETE-TEMPLATE,StatisticBasedCase,Time
