PhaseName,MetricValue,Iteration,Sequence,Tool,CaseName,Scenario,Size,MetricName,RunIndex
Modification,19423144,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,188505409,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
M2MTransformation2,19433880,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,105323304,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,1
M2MTransformation2,73111040,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,1
Modification,281960,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
Modification,19434248,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,180640856,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
M2MTransformation2,19452992,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,126809256,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,1
M2MTransformation2,73122140,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,1
Modification,285558,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
Modification,19453456,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,151297420,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
M2MTransformation2,19459344,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,73141372,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,1
M2MTransformation2,105353656,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,1
Modification,299128,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
Modification,19459736,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,130798808,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
M2MTransformation2,19467952,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,105359952,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,1
M2MTransformation2,73147672,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,1
Modification,269091,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
Modification,19468376,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,121453092,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Time,1
M2MTransformation2,19475456,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,Memory,1
M2MTransformation2,73156300,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,AverageMemory,1
M2MTransformation2,105368592,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,8,PeakMemory,1
EMFResourceInitialization,583726,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
EMFResourceInitialization,9923608,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
Generation,14270554640,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Generation,385822424,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
Initialization,635743010,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Initialization,58813680,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
Initialization,177374088,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
Initialization,129426228,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
M2MTransformation1,548189111,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation1,71220704,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation1,473121248,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
M2MTransformation1,281702852,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
Modification,1343745,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Modification,71221360,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,535805043,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation2,71224952,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,453316824,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
M2MTransformation2,294110704,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
Modification,436640,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Modification,71225376,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,523984485,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation2,71230184,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,294114848,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
M2MTransformation2,453321096,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
Modification,369693,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Modification,71230544,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,507983513,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation2,71235176,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,453326016,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
M2MTransformation2,294119892,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
Modification,366469,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Modification,71235560,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,493481902,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation2,71245432,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,453331232,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
M2MTransformation2,294125020,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
Modification,329778,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
Modification,71245848,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,496586939,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,4
M2MTransformation2,71254376,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,4
M2MTransformation2,453341432,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,4
M2MTransformation2,294135252,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,4
EMFResourceInitialization,382585,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
EMFResourceInitialization,9627000,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
Generation,234333837,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Generation,13189448,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
Initialization,39773073,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Initialization,12772848,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
Initialization,53057376,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
Initialization,42319952,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
M2MTransformation1,5583601715,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation1,13324696,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation1,1087202976,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
M2MTransformation1,411976933,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
Modification,270493,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Modification,13324488,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,5401031090,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation2,13343736,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,1087787584,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
M2MTransformation2,540278627,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
Modification,167618,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Modification,13343528,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,5576539868,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation2,13346320,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,1443826896,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
M2MTransformation2,528251331,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
Modification,156678,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Modification,13346112,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,5595149968,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation2,13349544,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,1444730600,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
M2MTransformation2,567303996,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
Modification,108682,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Modification,13349360,4,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,5715546794,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation2,13352608,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,566019328,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
M2MTransformation2,1444739984,4,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
Modification,113672,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
Modification,13352440,5,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,5792474199,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Time,2
M2MTransformation2,13355512,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,Memory,2
M2MTransformation2,1444747120,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,PeakMemory,2
M2MTransformation2,581060734,5,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_WO_INDEXER-TEMPLATE,StatisticBasedCase,BasicXform,4,AverageMemory,2
EMFResourceInitialization,226816,1,1,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
EMFResourceInitialization,9670776,1,1,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
Generation,14906832796,1,2,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Generation,385584128,1,2,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
Initialization,14405,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Initialization,17554984,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
Initialization,80612528,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
Initialization,49083756,1,3,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
M2MTransformation1,122172284452,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation1,26300608,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation1,3335262088,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
M2MTransformation1,1103787234,1,4,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
Modification,453781,1,5,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Modification,26300728,1,5,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,124002323172,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation2,28390632,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,2607551456,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
M2MTransformation2,1102752786,1,6,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
Modification,309407,2,7,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Modification,28389528,2,7,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,125381760547,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation2,30282824,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,880806777,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
M2MTransformation2,2586800912,2,8,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
Modification,291769,3,9,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Modification,30282912,3,9,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,124354305133,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation2,32571520,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,2586842952,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
M2MTransformation2,1008799533,3,10,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
Modification,270909,4,11,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Modification,32571632,4,11,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,124743129398,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation2,34468224,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,2566947712,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
M2MTransformation2,983528449,4,12,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
Modification,286612,5,13,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
Modification,34468336,5,13,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,125343489805,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Time,5
M2MTransformation2,36366168,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,Memory,5
M2MTransformation2,2535527528,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,PeakMemory,5
M2MTransformation2,969234845,5,14,BATCH_OPTIMIZED-TEMPLATE,StatisticBasedCase,BasicXform,32,AverageMemory,5
EMFResourceInitialization,431699,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
EMFResourceInitialization,10288528,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Generation,74651917190,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Generation,1783395992,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Initialization,1766813492,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Initialization,203913008,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
Initialization,530968616,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
Initialization,294385765,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation1,2297832561,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation1,329898000,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation1,705019629,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
M2MTransformation1,1108626920,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
Modification,1862378,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,329898640,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1250890339,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,329905216,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1114318344,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
M2MTransformation2,803041053,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
Modification,626406,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,329905616,2,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1155295716,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,329911896,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1152042520,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,PeakMemory,3
M2MTransformation2,815499037,2,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,AverageMemory,3
Modification,643647,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
Modification,329912296,3,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
M2MTransformation2,1086519072,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Time,3
M2MTransformation2,329929016,3,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,StatisticBasedCase,BasicXform,64,Memory,3
