Iteration,RunIndex,Tool,Sequence,MetricValue,Size,CaseName,Scenario,MetricName,PhaseName
5,1,BATCH_OPTIMIZED-TEMPLATE,13,80129,2,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_OPTIMIZED-TEMPLATE,13,10358808,2,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_OPTIMIZED-TEMPLATE,14,374511018,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,10473152,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,494596100,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_OPTIMIZED-TEMPLATE,14,958227000,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,429536,2,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1,9491304,2,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,114657064,2,StatisticBasedCase,BasicXform,Time,Generation
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,2,11959760,2,StatisticBasedCase,BasicXform,Memory,Generation
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,51425544,2,StatisticBasedCase,BasicXform,Time,Initialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,13155600,2,StatisticBasedCase,BasicXform,Memory,Initialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,52688848,2,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,3,41951424,2,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,106630985,2,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,13746176,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,56105904,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,45368492,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,213495,2,StatisticBasedCase,BasicXform,Time,Modification
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,5,13745960,2,StatisticBasedCase,BasicXform,Memory,Modification
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,106427420,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,13752096,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,78171320,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,6,45959052,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,164549,2,StatisticBasedCase,BasicXform,Time,Modification
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,7,13751880,2,StatisticBasedCase,BasicXform,Memory,Modification
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,104253442,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,13764672,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,78177272,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,8,45964988,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,318826,2,StatisticBasedCase,BasicXform,Time,Modification
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,9,13764528,2,StatisticBasedCase,BasicXform,Memory,Modification
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,98458669,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,13780488,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,56715032,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,10,45977620,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,125560,2,StatisticBasedCase,BasicXform,Time,Modification
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,11,13780288,2,StatisticBasedCase,BasicXform,Memory,Modification
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,95553047,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,13784856,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,56730848,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,12,45993420,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,174510,2,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,13,13784632,2,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,97655686,2,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,13791112,2,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,45997740,2,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,14,56735168,2,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,221348,8,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,9458016,8,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,951700622,8,StatisticBasedCase,BasicXform,Time,Generation
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,32814672,8,StatisticBasedCase,BasicXform,Memory,Generation
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,128364896,8,StatisticBasedCase,BasicXform,Time,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,21012512,8,StatisticBasedCase,BasicXform,Memory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,96460728,8,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,64240264,8,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,86200315,8,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,24286136,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,63962824,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,53225412,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,533456,8,StatisticBasedCase,BasicXform,Time,Modification
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,24294024,8,StatisticBasedCase,BasicXform,Memory,Modification
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,84276706,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,24401144,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,67244736,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,56507220,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,432474,8,StatisticBasedCase,BasicXform,Time,Modification
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,24407896,8,StatisticBasedCase,BasicXform,Memory,Modification
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,74165478,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,24417968,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,56621004,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,88833288,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,399965,8,StatisticBasedCase,BasicXform,Time,Modification
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,24426928,8,StatisticBasedCase,BasicXform,Memory,Modification
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,71610210,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,24438768,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,56640060,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,88852368,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,374608,8,StatisticBasedCase,BasicXform,Time,Modification
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11,24447704,8,StatisticBasedCase,BasicXform,Memory,Modification
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,72695766,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,24653776,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,88873296,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,12,56660924,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,428208,8,StatisticBasedCase,BasicXform,Time,Modification
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,13,24662576,8,StatisticBasedCase,BasicXform,Memory,Modification
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,69240392,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,24665688,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,56875680,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,14,67613104,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,163530,64,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,10232552,64,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,91453561866,64,StatisticBasedCase,BasicXform,Time,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1579641912,64,StatisticBasedCase,BasicXform,Memory,Generation
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,11623845850,64,StatisticBasedCase,BasicXform,Time,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,974172464,64,StatisticBasedCase,BasicXform,Memory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,2234209904,64,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1177702790,64,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1639073383,64,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1027617680,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1273464248,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1548577848,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,15456241,64,StatisticBasedCase,BasicXform,Time,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1029437056,64,StatisticBasedCase,BasicXform,Memory,Modification
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,44445,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1029437936,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1101670296,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,6,1064928176,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,2036687,64,StatisticBasedCase,BasicXform,Time,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,7,1029466424,64,StatisticBasedCase,BasicXform,Memory,Modification
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,14672,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1029467272,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1127428588,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,8,1064957544,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,1817475,64,StatisticBasedCase,BasicXform,Time,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,9,1029496288,64,StatisticBasedCase,BasicXform,Memory,Modification
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,17129,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,1029497168,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,1064987408,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,10,1047242388,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,2045414,64,StatisticBasedCase,BasicXform,Time,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11,1029525888,64,StatisticBasedCase,BasicXform,Memory,Modification
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,30447,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,1029527104,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,1065017032,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,12,1051204172,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,1693768,64,StatisticBasedCase,BasicXform,Time,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13,1029555152,64,StatisticBasedCase,BasicXform,Memory,Modification
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,15502,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,1029556032,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,1065046272,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14,1043893380,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,1,335473,8,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_OPTIMIZED-TEMPLATE,1,9308608,8,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_OPTIMIZED-TEMPLATE,2,945519152,8,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_OPTIMIZED-TEMPLATE,2,32679768,8,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_OPTIMIZED-TEMPLATE,3,17502,8,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,10415272,8,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,21152280,8,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,3,31889400,8,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_OPTIMIZED-TEMPLATE,4,7542371729,8,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,12197752,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,744202683,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,4,1438081488,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_OPTIMIZED-TEMPLATE,5,259413,8,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_OPTIMIZED-TEMPLATE,5,12197880,8,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_OPTIMIZED-TEMPLATE,6,7441019253,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,12689400,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,1444042608,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,2,BATCH_OPTIMIZED-TEMPLATE,6,578703758,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,7,137410,8,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_OPTIMIZED-TEMPLATE,7,12689496,8,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_OPTIMIZED-TEMPLATE,8,7437154438,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,13207416,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,613580110,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_OPTIMIZED-TEMPLATE,8,1444378560,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,9,100307,8,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_OPTIMIZED-TEMPLATE,9,13207512,8,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_OPTIMIZED-TEMPLATE,10,7497540910,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,13678432,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,557101825,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_OPTIMIZED-TEMPLATE,10,1445846800,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,11,162513,8,StatisticBasedCase,BasicXform,Time,Modification
4,2,BATCH_OPTIMIZED-TEMPLATE,11,13678552,8,StatisticBasedCase,BasicXform,Memory,Modification
4,2,BATCH_OPTIMIZED-TEMPLATE,12,7493075832,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,14249344,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,1446522712,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
4,2,BATCH_OPTIMIZED-TEMPLATE,12,595643608,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,13,129867,8,StatisticBasedCase,BasicXform,Time,Modification
5,2,BATCH_OPTIMIZED-TEMPLATE,13,14249464,8,StatisticBasedCase,BasicXform,Memory,Modification
5,2,BATCH_OPTIMIZED-TEMPLATE,14,7514561345,8,StatisticBasedCase,BasicXform,Time,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,14722880,8,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,1446880560,8,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
5,2,BATCH_OPTIMIZED-TEMPLATE,14,583508705,8,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,348139,64,StatisticBasedCase,BasicXform,Time,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,10093664,64,StatisticBasedCase,BasicXform,Memory,EMFResourceInitialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,70206067829,64,StatisticBasedCase,BasicXform,Time,Generation
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,1721288720,64,StatisticBasedCase,BasicXform,Memory,Generation
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,11713319306,64,StatisticBasedCase,BasicXform,Time,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,977553136,64,StatisticBasedCase,BasicXform,Memory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,1254094560,64,StatisticBasedCase,BasicXform,AverageMemory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,2394131464,64,StatisticBasedCase,BasicXform,PeakMemory,Initialization
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,730595477,64,StatisticBasedCase,BasicXform,Time,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1016226096,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1321345832,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,1170936716,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation1
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1258760,64,StatisticBasedCase,BasicXform,Time,Modification
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,1016239568,64,StatisticBasedCase,BasicXform,Memory,Modification
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,740689013,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1017562872,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1396155192,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,6,1229942428,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,1095241,64,StatisticBasedCase,BasicXform,Time,Modification
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,7,1017600584,64,StatisticBasedCase,BasicXform,Memory,Modification
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,713269501,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,1017608608,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,1445928904,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8,1231303404,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,983043,64,StatisticBasedCase,BasicXform,Time,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,9,1017619184,64,StatisticBasedCase,BasicXform,Memory,Modification
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,716092958,64,StatisticBasedCase,BasicXform,Time,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,1017629312,64,StatisticBasedCase,BasicXform,Memory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,1397534456,64,StatisticBasedCase,BasicXform,PeakMemory,M2MTransformation2
3,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,10,1231321868,64,StatisticBasedCase,BasicXform,AverageMemory,M2MTransformation2
