PhaseName,MetricValue,Scenario,Sequence,CaseName,Iteration,RunIndex,MetricName,Tool,Size
M2MTransformation2,111757803,BasicXform,8,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,13507216,BasicXform,8,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,99399336,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,67187068,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,158803,BasicXform,9,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,13507056,BasicXform,9,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,108454905,BasicXform,10,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,13519512,BasicXform,10,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,99407280,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,67194984,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,172921,BasicXform,11,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,13519352,BasicXform,11,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,107980213,BasicXform,12,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,13527144,BasicXform,12,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,67207256,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,120894360,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,187480,BasicXform,13,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
Modification,13526968,BasicXform,13,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,105248371,BasicXform,14,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,13538920,BasicXform,14,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,77952264,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
M2MTransformation2,120901928,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4
EMFResourceInitialization,311706,BasicXform,1,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
EMFResourceInitialization,9024400,BasicXform,1,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Generation,302532961,BasicXform,2,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Generation,21427112,BasicXform,2,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,102352936,BasicXform,3,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,20393240,BasicXform,3,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,84677072,BasicXform,3,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Initialization,52464796,BasicXform,3,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,108531527,BasicXform,4,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,25097672,BasicXform,4,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,117030680,BasicXform,4,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation1,79449696,BasicXform,4,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,2524136,BasicXform,5,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25526216,BasicXform,5,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,18222,BasicXform,6,StatisticBasedCase,1,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25527088,BasicXform,6,StatisticBasedCase,1,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47001896,BasicXform,6,StatisticBasedCase,1,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,36264592,BasicXform,6,StatisticBasedCase,1,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1503031,BasicXform,7,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25557704,BasicXform,7,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,20471,BasicXform,8,StatisticBasedCase,2,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25558576,BasicXform,8,StatisticBasedCase,2,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,68508240,BasicXform,8,StatisticBasedCase,2,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47033384,BasicXform,8,StatisticBasedCase,2,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1586770,BasicXform,9,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25591592,BasicXform,9,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,20499,BasicXform,10,StatisticBasedCase,3,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25592464,BasicXform,10,StatisticBasedCase,3,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47067272,BasicXform,10,StatisticBasedCase,3,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47067272,BasicXform,10,StatisticBasedCase,3,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1400458,BasicXform,11,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25632016,BasicXform,11,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,20317,BasicXform,12,StatisticBasedCase,4,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25632912,BasicXform,12,StatisticBasedCase,4,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47107720,BasicXform,12,StatisticBasedCase,4,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,36370416,BasicXform,12,StatisticBasedCase,4,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,1367558,BasicXform,13,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
Modification,25680296,BasicXform,13,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,19511,BasicXform,14,StatisticBasedCase,5,2,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,25681168,BasicXform,14,StatisticBasedCase,5,2,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47155976,BasicXform,14,StatisticBasedCase,5,2,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
M2MTransformation2,47155976,BasicXform,14,StatisticBasedCase,5,2,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4
EMFResourceInitialization,194284,BasicXform,1,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
EMFResourceInitialization,9624408,BasicXform,1,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Generation,91086188353,BasicXform,2,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Generation,3509583728,BasicXform,2,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Initialization,3518508987,BasicXform,3,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Initialization,225739896,BasicXform,3,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Initialization,1467186888,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Initialization,822853725,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation1,1436932077,BasicXform,4,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation1,264745728,BasicXform,4,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation1,1460753880,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation1,925581018,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,1040919,BasicXform,5,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,264744768,BasicXform,5,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1297783669,BasicXform,6,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,264754968,BasicXform,6,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1523738096,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1009311085,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,557436,BasicXform,7,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,264753768,BasicXform,7,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1577162338,BasicXform,8,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,264761816,BasicXform,8,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1553598992,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,936027736,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,516727,BasicXform,9,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,264761640,BasicXform,9,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1165022815,BasicXform,10,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,264769152,BasicXform,10,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1547548848,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1053148778,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,519254,BasicXform,11,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,264769000,BasicXform,11,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1162651707,BasicXform,12,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,264776800,BasicXform,12,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1543299120,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1063850656,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,367258,BasicXform,13,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
Modification,264776648,BasicXform,13,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1157321126,BasicXform,14,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,264784112,BasicXform,14,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1062171130,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
M2MTransformation2,1540607288,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,64
EMFResourceInitialization,179775,BasicXform,1,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
EMFResourceInitialization,8951440,BasicXform,1,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Generation,885625536,BasicXform,2,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Generation,54136136,BasicXform,2,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Initialization,109342979,BasicXform,3,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Initialization,31411112,BasicXform,3,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Initialization,117410312,BasicXform,3,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Initialization,74460608,BasicXform,3,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation1,81205831,BasicXform,4,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation1,39102240,BasicXform,4,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation1,117311168,BasicXform,4,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation1,85098864,BasicXform,4,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,556986,BasicXform,5,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,39151864,BasicXform,5,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,96595197,BasicXform,6,StatisticBasedCase,1,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,39167048,BasicXform,6,StatisticBasedCase,1,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103577360,BasicXform,6,StatisticBasedCase,1,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82102428,BasicXform,6,StatisticBasedCase,1,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,609423,BasicXform,7,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,39224960,BasicXform,7,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,86325538,BasicXform,8,StatisticBasedCase,2,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,39259784,BasicXform,8,StatisticBasedCase,2,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82175456,BasicXform,8,StatisticBasedCase,2,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103650320,BasicXform,8,StatisticBasedCase,2,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,584632,BasicXform,9,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,39309704,BasicXform,9,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,89531969,BasicXform,10,StatisticBasedCase,3,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,39324856,BasicXform,10,StatisticBasedCase,3,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,125209920,BasicXform,10,StatisticBasedCase,3,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82260200,BasicXform,10,StatisticBasedCase,3,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,619945,BasicXform,11,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,39374920,BasicXform,11,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,78001384,BasicXform,12,StatisticBasedCase,4,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,39390264,BasicXform,12,StatisticBasedCase,4,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82325440,BasicXform,12,StatisticBasedCase,4,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,103800304,BasicXform,12,StatisticBasedCase,4,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,2276197,BasicXform,13,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
Modification,39964880,BasicXform,13,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,92183819,BasicXform,14,StatisticBasedCase,5,1,Time,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,39980320,BasicXform,14,StatisticBasedCase,5,1,Memory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,104390224,BasicXform,14,StatisticBasedCase,5,1,PeakMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
M2MTransformation2,82915368,BasicXform,14,StatisticBasedCase,5,1,AverageMemory,BATCH_VIATRA_QUERY_RETE-TEMPLATE,8
EMFResourceInitialization,147204,BasicXform,1,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
EMFResourceInitialization,8985904,BasicXform,1,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Generation,43736723,BasicXform,2,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Generation,10852880,BasicXform,2,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Initialization,48551779,BasicXform,3,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Initialization,12087480,BasicXform,3,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Initialization,52048800,BasicXform,3,StatisticBasedCase,1,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Initialization,52048800,BasicXform,3,StatisticBasedCase,1,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation1,27455204,BasicXform,4,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation1,13185480,BasicXform,4,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation1,55037752,BasicXform,4,StatisticBasedCase,1,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation1,44300328,BasicXform,4,StatisticBasedCase,1,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,3317615,BasicXform,5,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,13322312,BasicXform,5,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,22550,BasicXform,6,StatisticBasedCase,1,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,13323184,BasicXform,6,StatisticBasedCase,1,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34797944,BasicXform,6,StatisticBasedCase,1,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34797944,BasicXform,6,StatisticBasedCase,1,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,2096077,BasicXform,7,StatisticBasedCase,2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,13366744,BasicXform,7,StatisticBasedCase,2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,19287,BasicXform,8,StatisticBasedCase,2,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,13367616,BasicXform,8,StatisticBasedCase,2,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34842376,BasicXform,8,StatisticBasedCase,2,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34842376,BasicXform,8,StatisticBasedCase,2,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,2095479,BasicXform,9,StatisticBasedCase,3,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,13415992,BasicXform,9,StatisticBasedCase,3,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,18968,BasicXform,10,StatisticBasedCase,3,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,13416864,BasicXform,10,StatisticBasedCase,3,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,24154344,BasicXform,10,StatisticBasedCase,3,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34891624,BasicXform,10,StatisticBasedCase,3,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,2116635,BasicXform,11,StatisticBasedCase,4,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,13462128,BasicXform,11,StatisticBasedCase,4,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,20351,BasicXform,12,StatisticBasedCase,4,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,13463024,BasicXform,12,StatisticBasedCase,4,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34937784,BasicXform,12,StatisticBasedCase,4,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34937784,BasicXform,12,StatisticBasedCase,4,3,AverageMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,2638407,BasicXform,13,StatisticBasedCase,5,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
Modification,13505912,BasicXform,13,StatisticBasedCase,5,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,19577,BasicXform,14,StatisticBasedCase,5,3,Time,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,13506784,BasicXform,14,StatisticBasedCase,5,3,Memory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
M2MTransformation2,34981544,BasicXform,14,StatisticBasedCase,5,3,PeakMemory,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
