Iteration,CaseName,Tool,Size,Scenario,MetricName,Sequence,MetricValue,PhaseName,RunIndex
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,14,2640424592,M2MTransformation2,1
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,14,995269199,M2MTransformation2,1
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,1,344580,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,1,9098992,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,2,16011507730,Generation,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,2,607832400,Generation,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,3,13729,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,3,16950864,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,3,79523544,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,3,79523544,Initialization,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,4,153752790257,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,4,25696200,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,4,1057040273,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,4,3349477496,M2MTransformation1,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,5,407243,Modification,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,5,25696320,Modification,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,6,153732373509,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,6,27786976,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,6,2721061608,M2MTransformation2,3
1,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,6,1020459122,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,7,592380,Modification,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,7,27786072,Modification,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,8,152765444895,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,8,29680408,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,8,2701655504,M2MTransformation2,3
2,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,8,977290502,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,9,286840,Modification,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,9,29680496,Modification,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,10,152015419708,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,10,31969728,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,10,2697586200,M2MTransformation2,3
3,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,10,1041409892,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,11,278132,Modification,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,11,31969840,Modification,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,12,152790304063,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,12,33867472,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,12,1050350377,M2MTransformation2,3
4,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,12,2662905024,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,13,313268,Modification,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,13,33867584,Modification,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Time,14,156048462253,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,Memory,14,35766576,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,PeakMemory,14,2642061752,M2MTransformation2,3
5,StatisticBasedCase,BATCH_OPTIMIZED-TEMPLATE,32,BasicXform,AverageMemory,14,990623834,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,1,178180,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,1,8912520,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,2,214074571,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,2,19167680,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,3,53538770,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,3,15786360,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,3,52357608,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,3,73832456,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,4,43464828,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,4,19086776,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,4,37261792,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,4,37261792,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,5,218103,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,5,19093664,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,6,53181319,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,6,19107424,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,6,83518992,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,6,51306716,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,7,225334,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,7,19110744,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,8,53055531,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,8,19124392,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,8,51323804,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,8,83536088,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,9,301906,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,9,19127808,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,10,46551901,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,10,19141320,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,10,83553168,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,10,51340876,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,11,336227,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,11,19144872,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,12,44648844,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,12,19175264,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,12,62095392,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,12,51357960,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,13,298790,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,13,19183024,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Time,14,39475185,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,Memory,14,19204704,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,AverageMemory,14,51396080,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,BasicXform,PeakMemory,14,62133504,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,1,619224,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,1,9226648,EMFResourceInitialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,2,16642705745,Generation,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,2,607526544,Generation,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,3,1362731461,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,3,267354928,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,3,605765162,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,3,1059759232,Initialization,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,4,303562862,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,4,302041408,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,4,522792040,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,4,427003308,M2MTransformation1,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,5,791788,Modification,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,5,302077792,Modification,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,6,348861352,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,6,302092096,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,6,557515128,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,6,461726424,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,7,490379,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,7,302101520,Modification,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,8,423044325,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,8,302114416,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,8,621963368,M2MTransformation2,3
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,8,461750144,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,9,506532,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,9,302124928,Modification,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,10,310380311,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,10,302137776,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,10,461773572,M2MTransformation2,3
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,10,557562288,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,11,434519,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,11,302148432,Modification,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,12,302678466,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,12,302161568,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,12,557585832,M2MTransformation2,3
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,12,461797108,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,13,479912,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,13,302172336,Modification,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Time,14,295425911,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,Memory,14,302184936,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,AverageMemory,14,461821088,M2MTransformation2,3
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,32,BasicXform,PeakMemory,14,557609912,M2MTransformation2,3
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,1,313296,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,1,9592664,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,2,86126518081,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,2,2875048000,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,3,10647443972,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,3,1369687912,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,3,2919005192,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,3,1465202725,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,4,631173640,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,4,1454573440,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,4,1871276952,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,4,1634415768,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,5,1123616,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,5,1454642704,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,6,773227666,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,6,1454656776,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,6,2015278032,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,6,1756523620,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,7,805760,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,7,1454675472,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,8,798453939,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,8,1454689504,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,8,1778455508,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,8,2059109040,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,9,790070,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,9,1454708296,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,10,719053386,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,10,1454721808,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,10,2015343512,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,10,1756589156,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,11,748143,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,11,1454740800,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,12,703776400,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,12,1454754576,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,12,2015376032,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,12,1756621680,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,13,511925,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,13,1454773616,Modification,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Time,14,702219657,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,Memory,14,1454787104,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,PeakMemory,14,2015408448,M2MTransformation2,1
5,StatisticBasedCase,BATCH_VIATRA_QUERY_RETE-TEMPLATE,64,BasicXform,AverageMemory,14,1756654284,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,1,325190,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,1,8946424,EMFResourceInitialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,2,175035788,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,2,14529920,Generation,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,3,69354875,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,3,11933592,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,PeakMemory,3,73847856,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,AverageMemory,3,52373012,Initialization,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,4,94512335,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,4,13419928,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,AverageMemory,4,65620324,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,PeakMemory,4,97832616,M2MTransformation1,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,5,327082,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,5,13419736,Modification,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,6,97164191,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,6,13428008,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,PeakMemory,6,120794768,M2MTransformation2,1
1,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,AverageMemory,6,67107640,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,7,202958,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,7,13427848,Modification,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,8,100069562,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,8,13436216,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,AverageMemory,8,67115816,M2MTransformation2,1
2,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,PeakMemory,8,120803008,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,9,157404,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,9,13436040,Modification,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,10,92156144,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,10,13443664,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,PeakMemory,10,99336432,M2MTransformation2,1
3,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,AverageMemory,10,67124052,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,11,192816,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,11,13443496,Modification,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Time,12,88947228,M2MTransformation2,1
4,StatisticBasedCase,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,4,BasicXform,Memory,12,13455552,M2MTransformation2,1
