RunIndex,CaseName,MetricValue,Tool,Iteration,MetricName,Sequence,Scenario,Size,PhaseName
5,StatisticBasedCase,2363009174,BATCH_OPTIMIZED-TEMPLATE,3,Time,15,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,148351464,BATCH_OPTIMIZED-TEMPLATE,3,Memory,15,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,134807,BATCH_OPTIMIZED-TEMPLATE,4,Time,16,ToolChainPerformance,8,Modification
5,StatisticBasedCase,150326296,BATCH_OPTIMIZED-TEMPLATE,4,Memory,16,ToolChainPerformance,8,Modification
5,StatisticBasedCase,8272092881,BATCH_OPTIMIZED-TEMPLATE,4,Time,17,ToolChainPerformance,8,M2MTransformation2
5,StatisticBasedCase,145035728,BATCH_OPTIMIZED-TEMPLATE,4,Memory,17,ToolChainPerformance,8,M2MTransformation2
5,StatisticBasedCase,2299854144,BATCH_OPTIMIZED-TEMPLATE,4,Time,18,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,177603136,BATCH_OPTIMIZED-TEMPLATE,4,Memory,18,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,146164,BATCH_OPTIMIZED-TEMPLATE,5,Time,19,ToolChainPerformance,8,Modification
5,StatisticBasedCase,177478080,BATCH_OPTIMIZED-TEMPLATE,5,Memory,19,ToolChainPerformance,8,Modification
5,StatisticBasedCase,8219400047,BATCH_OPTIMIZED-TEMPLATE,5,Time,20,ToolChainPerformance,8,M2MTransformation2
5,StatisticBasedCase,172047360,BATCH_OPTIMIZED-TEMPLATE,5,Memory,20,ToolChainPerformance,8,M2MTransformation2
5,StatisticBasedCase,2236203809,BATCH_OPTIMIZED-TEMPLATE,5,Time,21,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,204362152,BATCH_OPTIMIZED-TEMPLATE,5,Memory,21,ToolChainPerformance,8,M2TTransformation2
5,StatisticBasedCase,512702,BATCH_SIMPLE-TEMPLATE,1,Time,1,ToolChainPerformance,2,EMFResourceInitialization
5,StatisticBasedCase,28826632,BATCH_SIMPLE-TEMPLATE,1,Memory,1,ToolChainPerformance,2,EMFResourceInitialization
5,StatisticBasedCase,218385768,BATCH_SIMPLE-TEMPLATE,1,Time,2,ToolChainPerformance,2,Generation
5,StatisticBasedCase,33751576,BATCH_SIMPLE-TEMPLATE,1,Memory,2,ToolChainPerformance,2,Generation
5,StatisticBasedCase,32632,BATCH_SIMPLE-TEMPLATE,1,Time,3,ToolChainPerformance,2,Initialization
5,StatisticBasedCase,3242508905,BATCH_SIMPLE-TEMPLATE,1,Time,4,ToolChainPerformance,2,M2MTransformation1
5,StatisticBasedCase,27686432,BATCH_SIMPLE-TEMPLATE,1,Memory,4,ToolChainPerformance,2,M2MTransformation1
5,StatisticBasedCase,647588039,BATCH_SIMPLE-TEMPLATE,1,Time,5,ToolChainPerformance,2,M2TTransformation1
5,StatisticBasedCase,39422520,BATCH_SIMPLE-TEMPLATE,1,Memory,5,ToolChainPerformance,2,M2TTransformation1
5,StatisticBasedCase,1032,BATCH_SIMPLE-TEMPLATE,1,Time,6,ToolChainPerformance,2,EmptyChangeMonitorInitialization
5,StatisticBasedCase,33978824,BATCH_SIMPLE-TEMPLATE,1,Memory,6,ToolChainPerformance,2,EmptyChangeMonitorInitialization
5,StatisticBasedCase,79913,BATCH_SIMPLE-TEMPLATE,1,Time,7,ToolChainPerformance,2,Modification
5,StatisticBasedCase,55372896,BATCH_SIMPLE-TEMPLATE,1,Memory,7,ToolChainPerformance,2,Modification
5,StatisticBasedCase,3276806269,BATCH_SIMPLE-TEMPLATE,1,Time,8,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,32849536,BATCH_SIMPLE-TEMPLATE,1,Memory,8,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,663885919,BATCH_SIMPLE-TEMPLATE,1,Time,9,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,43187808,BATCH_SIMPLE-TEMPLATE,1,Memory,9,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,88443,BATCH_SIMPLE-TEMPLATE,2,Time,10,ToolChainPerformance,2,Modification
5,StatisticBasedCase,39572552,BATCH_SIMPLE-TEMPLATE,2,Memory,10,ToolChainPerformance,2,Modification
5,StatisticBasedCase,3371894789,BATCH_SIMPLE-TEMPLATE,2,Time,11,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,38668256,BATCH_SIMPLE-TEMPLATE,2,Memory,11,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,654591316,BATCH_SIMPLE-TEMPLATE,2,Time,12,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,45042400,BATCH_SIMPLE-TEMPLATE,2,Memory,12,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,84656,BATCH_SIMPLE-TEMPLATE,3,Time,13,ToolChainPerformance,2,Modification
5,StatisticBasedCase,45004016,BATCH_SIMPLE-TEMPLATE,3,Memory,13,ToolChainPerformance,2,Modification
5,StatisticBasedCase,3427616537,BATCH_SIMPLE-TEMPLATE,3,Time,14,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,42966384,BATCH_SIMPLE-TEMPLATE,3,Memory,14,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,648369066,BATCH_SIMPLE-TEMPLATE,3,Time,15,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,49806136,BATCH_SIMPLE-TEMPLATE,3,Memory,15,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,73888,BATCH_SIMPLE-TEMPLATE,4,Time,16,ToolChainPerformance,2,Modification
5,StatisticBasedCase,49769136,BATCH_SIMPLE-TEMPLATE,4,Memory,16,ToolChainPerformance,2,Modification
5,StatisticBasedCase,3502434119,BATCH_SIMPLE-TEMPLATE,4,Time,17,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,49510720,BATCH_SIMPLE-TEMPLATE,4,Memory,17,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,645032100,BATCH_SIMPLE-TEMPLATE,4,Time,18,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,56243288,BATCH_SIMPLE-TEMPLATE,4,Memory,18,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,95782,BATCH_SIMPLE-TEMPLATE,5,Time,19,ToolChainPerformance,2,Modification
5,StatisticBasedCase,56190664,BATCH_SIMPLE-TEMPLATE,5,Memory,19,ToolChainPerformance,2,Modification
5,StatisticBasedCase,3741822132,BATCH_SIMPLE-TEMPLATE,5,Time,20,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,55389088,BATCH_SIMPLE-TEMPLATE,5,Memory,20,ToolChainPerformance,2,M2MTransformation2
5,StatisticBasedCase,649339736,BATCH_SIMPLE-TEMPLATE,5,Time,21,ToolChainPerformance,2,M2TTransformation2
5,StatisticBasedCase,60608528,BATCH_SIMPLE-TEMPLATE,5,Memory,21,ToolChainPerformance,2,M2TTransformation2
2,StatisticBasedCase,827675,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,1,ToolChainPerformance,4,EMFResourceInitialization
2,StatisticBasedCase,26576184,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,1,ToolChainPerformance,4,EMFResourceInitialization
2,StatisticBasedCase,299736231,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,2,ToolChainPerformance,4,Generation
2,StatisticBasedCase,34736848,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,2,ToolChainPerformance,4,Generation
2,StatisticBasedCase,166743,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,3,ToolChainPerformance,4,Initialization
2,StatisticBasedCase,12574247639,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,4,ToolChainPerformance,4,M2MTransformation1
2,StatisticBasedCase,28839520,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,4,ToolChainPerformance,4,M2MTransformation1
2,StatisticBasedCase,1219625929,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,5,ToolChainPerformance,4,M2TTransformation1
2,StatisticBasedCase,43115728,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,5,ToolChainPerformance,4,M2TTransformation1
2,StatisticBasedCase,812,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,6,ToolChainPerformance,4,EmptyChangeMonitorInitialization
2,StatisticBasedCase,42741552,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,6,ToolChainPerformance,4,EmptyChangeMonitorInitialization
2,StatisticBasedCase,186398,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,7,ToolChainPerformance,4,Modification
2,StatisticBasedCase,42678680,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,7,ToolChainPerformance,4,Modification
2,StatisticBasedCase,13177775974,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,8,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,38909536,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,8,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,1245278043,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Time,9,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,52552656,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,1,Memory,9,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,126137,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Time,10,ToolChainPerformance,4,Modification
2,StatisticBasedCase,52015536,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Memory,10,ToolChainPerformance,4,Modification
2,StatisticBasedCase,13104635721,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Time,11,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,47452272,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Memory,11,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,1204305089,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Time,12,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,61339256,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,2,Memory,12,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,123642,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Time,13,ToolChainPerformance,4,Modification
2,StatisticBasedCase,60901320,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Memory,13,ToolChainPerformance,4,Modification
2,StatisticBasedCase,13158881078,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Time,14,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,56037064,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Memory,14,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,1155571368,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Time,15,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,69752464,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,3,Memory,15,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,166486,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Time,16,ToolChainPerformance,4,Modification
2,StatisticBasedCase,69418904,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Memory,16,ToolChainPerformance,4,Modification
2,StatisticBasedCase,13327067957,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Time,17,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,61898544,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Memory,17,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,1133493248,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Time,18,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,75800320,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,4,Memory,18,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,134217,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Time,19,ToolChainPerformance,4,Modification
2,StatisticBasedCase,75743800,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Memory,19,ToolChainPerformance,4,Modification
2,StatisticBasedCase,13399212493,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Time,20,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,75312000,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Memory,20,ToolChainPerformance,4,M2MTransformation2
2,StatisticBasedCase,1108284199,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Time,21,ToolChainPerformance,4,M2TTransformation2
2,StatisticBasedCase,90049632,BATCH_VIATRA_QUERY_LOCAL_SEARCH-JDT,5,Memory,21,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,253944,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,1,ToolChainPerformance,4,EMFResourceInitialization
5,StatisticBasedCase,14155056,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,1,ToolChainPerformance,4,EMFResourceInitialization
5,StatisticBasedCase,385824026,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,2,ToolChainPerformance,4,Generation
5,StatisticBasedCase,28440672,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,2,ToolChainPerformance,4,Generation
5,StatisticBasedCase,82142874,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,3,ToolChainPerformance,4,Initialization
5,StatisticBasedCase,214311440,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,4,ToolChainPerformance,4,M2MTransformation1
5,StatisticBasedCase,29804608,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,4,ToolChainPerformance,4,M2MTransformation1
5,StatisticBasedCase,1492018287,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,5,ToolChainPerformance,4,M2TTransformation1
5,StatisticBasedCase,43738768,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,5,ToolChainPerformance,4,M2TTransformation1
5,StatisticBasedCase,31572486,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,6,ToolChainPerformance,4,ChangeMonitorInitialization
5,StatisticBasedCase,45051072,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,6,ToolChainPerformance,4,ChangeMonitorInitialization
5,StatisticBasedCase,5167040,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,7,ToolChainPerformance,4,Modification
5,StatisticBasedCase,45521152,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,7,ToolChainPerformance,4,Modification
5,StatisticBasedCase,2650,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,8,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,45518952,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,8,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,10373986,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Time,9,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,45578976,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,1,Memory,9,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,4453485,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Time,10,ToolChainPerformance,4,Modification
5,StatisticBasedCase,45646720,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Memory,10,ToolChainPerformance,4,Modification
5,StatisticBasedCase,2661,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Time,11,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,56387992,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Memory,11,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,19378799,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Time,12,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,45739512,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,2,Memory,12,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,4864721,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Time,13,ToolChainPerformance,4,Modification
5,StatisticBasedCase,45941672,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Memory,13,ToolChainPerformance,4,Modification
5,StatisticBasedCase,2957,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Time,14,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,45938760,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Memory,14,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,27590432,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Time,15,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,46065576,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,3,Memory,15,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,4860265,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Time,16,ToolChainPerformance,4,Modification
5,StatisticBasedCase,46146528,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Memory,16,ToolChainPerformance,4,Modification
5,StatisticBasedCase,2720,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Time,17,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,46142720,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Memory,17,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,37110788,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Time,18,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,46302728,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,4,Memory,18,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,5425078,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Time,19,ToolChainPerformance,4,Modification
5,StatisticBasedCase,46389072,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Memory,19,ToolChainPerformance,4,Modification
5,StatisticBasedCase,2619,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Time,20,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,46386040,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Memory,20,ToolChainPerformance,4,M2MTransformation2
5,StatisticBasedCase,47836363,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Time,21,ToolChainPerformance,4,M2TTransformation2
5,StatisticBasedCase,78767896,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-TEMPLATE,5,Memory,21,ToolChainPerformance,4,M2TTransformation2
1,StatisticBasedCase,837532,INCR_VIATRA_AGGREGATED-JDT,1,Time,1,ToolChainPerformance,16,EMFResourceInitialization
1,StatisticBasedCase,16977872,INCR_VIATRA_AGGREGATED-JDT,1,Memory,1,ToolChainPerformance,16,EMFResourceInitialization
1,StatisticBasedCase,1650196392,INCR_VIATRA_AGGREGATED-JDT,1,Time,2,ToolChainPerformance,16,Generation
1,StatisticBasedCase,101812216,INCR_VIATRA_AGGREGATED-JDT,1,Memory,2,ToolChainPerformance,16,Generation
1,StatisticBasedCase,345928450,INCR_VIATRA_AGGREGATED-JDT,1,Time,3,ToolChainPerformance,16,Initialization
1,StatisticBasedCase,277275322,INCR_VIATRA_AGGREGATED-JDT,1,Time,4,ToolChainPerformance,16,M2MTransformation1
1,StatisticBasedCase,115356824,INCR_VIATRA_AGGREGATED-JDT,1,Memory,4,ToolChainPerformance,16,M2MTransformation1
1,StatisticBasedCase,5762285868,INCR_VIATRA_AGGREGATED-JDT,1,Time,5,ToolChainPerformance,16,M2TTransformation1
1,StatisticBasedCase,190640072,INCR_VIATRA_AGGREGATED-JDT,1,Memory,5,ToolChainPerformance,16,M2TTransformation1
1,StatisticBasedCase,126896339,INCR_VIATRA_AGGREGATED-JDT,1,Time,6,ToolChainPerformance,16,ChangeMonitorInitialization
1,StatisticBasedCase,198395776,INCR_VIATRA_AGGREGATED-JDT,1,Memory,6,ToolChainPerformance,16,ChangeMonitorInitialization
1,StatisticBasedCase,602948,INCR_VIATRA_AGGREGATED-JDT,1,Time,7,ToolChainPerformance,16,Modification
1,StatisticBasedCase,195990392,INCR_VIATRA_AGGREGATED-JDT,1,Memory,7,ToolChainPerformance,16,Modification
1,StatisticBasedCase,96790974,INCR_VIATRA_AGGREGATED-JDT,1,Time,8,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,197074280,INCR_VIATRA_AGGREGATED-JDT,1,Memory,8,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,43727363,INCR_VIATRA_AGGREGATED-JDT,1,Time,9,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,197114800,INCR_VIATRA_AGGREGATED-JDT,1,Memory,9,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,492321,INCR_VIATRA_AGGREGATED-JDT,2,Time,10,ToolChainPerformance,16,Modification
1,StatisticBasedCase,201850248,INCR_VIATRA_AGGREGATED-JDT,2,Memory,10,ToolChainPerformance,16,Modification
1,StatisticBasedCase,93138815,INCR_VIATRA_AGGREGATED-JDT,2,Time,11,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,202019656,INCR_VIATRA_AGGREGATED-JDT,2,Memory,11,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,55775044,INCR_VIATRA_AGGREGATED-JDT,2,Time,12,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,197408936,INCR_VIATRA_AGGREGATED-JDT,2,Memory,12,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,472533,INCR_VIATRA_AGGREGATED-JDT,3,Time,13,ToolChainPerformance,16,Modification
1,StatisticBasedCase,197382784,INCR_VIATRA_AGGREGATED-JDT,3,Memory,13,ToolChainPerformance,16,Modification
1,StatisticBasedCase,86451972,INCR_VIATRA_AGGREGATED-JDT,3,Time,14,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,197360464,INCR_VIATRA_AGGREGATED-JDT,3,Memory,14,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,60220774,INCR_VIATRA_AGGREGATED-JDT,3,Time,15,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,203565016,INCR_VIATRA_AGGREGATED-JDT,3,Memory,15,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,509352,INCR_VIATRA_AGGREGATED-JDT,4,Time,16,ToolChainPerformance,16,Modification
1,StatisticBasedCase,199975592,INCR_VIATRA_AGGREGATED-JDT,4,Memory,16,ToolChainPerformance,16,Modification
1,StatisticBasedCase,81605264,INCR_VIATRA_AGGREGATED-JDT,4,Time,17,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,197606024,INCR_VIATRA_AGGREGATED-JDT,4,Memory,17,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,68163073,INCR_VIATRA_AGGREGATED-JDT,4,Time,18,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,197800832,INCR_VIATRA_AGGREGATED-JDT,4,Memory,18,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,551566,INCR_VIATRA_AGGREGATED-JDT,5,Time,19,ToolChainPerformance,16,Modification
1,StatisticBasedCase,197774336,INCR_VIATRA_AGGREGATED-JDT,5,Memory,19,ToolChainPerformance,16,Modification
1,StatisticBasedCase,82652514,INCR_VIATRA_AGGREGATED-JDT,5,Time,20,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,197816184,INCR_VIATRA_AGGREGATED-JDT,5,Memory,20,ToolChainPerformance,16,M2MTransformation2
1,StatisticBasedCase,76752303,INCR_VIATRA_AGGREGATED-JDT,5,Time,21,ToolChainPerformance,16,M2TTransformation2
1,StatisticBasedCase,198060464,INCR_VIATRA_AGGREGATED-JDT,5,Memory,21,ToolChainPerformance,16,M2TTransformation2
4,StatisticBasedCase,1050488,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,1,ToolChainPerformance,32,EMFResourceInitialization
4,StatisticBasedCase,29368400,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,1,ToolChainPerformance,32,EMFResourceInitialization
4,StatisticBasedCase,13680100022,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,2,ToolChainPerformance,32,Generation
4,StatisticBasedCase,807845776,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,2,ToolChainPerformance,32,Generation
4,StatisticBasedCase,676341691,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,3,ToolChainPerformance,32,Initialization
4,StatisticBasedCase,368509459,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,4,ToolChainPerformance,32,M2MTransformation1
4,StatisticBasedCase,347129904,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,4,ToolChainPerformance,32,M2MTransformation1
4,StatisticBasedCase,12145028678,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,5,ToolChainPerformance,32,M2TTransformation1
4,StatisticBasedCase,572183400,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,5,ToolChainPerformance,32,M2TTransformation1
4,StatisticBasedCase,562,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,6,ToolChainPerformance,32,EmptyChangeMonitorInitialization
4,StatisticBasedCase,572807968,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,6,ToolChainPerformance,32,EmptyChangeMonitorInitialization
4,StatisticBasedCase,658838,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,7,ToolChainPerformance,32,Modification
4,StatisticBasedCase,571747136,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,7,ToolChainPerformance,32,Modification
4,StatisticBasedCase,397390002,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,8,ToolChainPerformance,32,M2MTransformation2
4,StatisticBasedCase,567980000,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,8,ToolChainPerformance,32,M2MTransformation2
4,StatisticBasedCase,11068719070,BATCH_VIATRA_TRANSFORMATION-JDT,1,Time,9,ToolChainPerformance,32,M2TTransformation2
4,StatisticBasedCase,787797632,BATCH_VIATRA_TRANSFORMATION-JDT,1,Memory,9,ToolChainPerformance,32,M2TTransformation2
4,StatisticBasedCase,561991,BATCH_VIATRA_TRANSFORMATION-JDT,2,Time,10,ToolChainPerformance,32,Modification
4,StatisticBasedCase,786983464,BATCH_VIATRA_TRANSFORMATION-JDT,2,Memory,10,ToolChainPerformance,32,Modification
