MetricName,MetricValue,PhaseName,Size,Iteration,Tool,RunIndex,Sequence,Scenario,CaseName
Time,1492230,Modification,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,26018128,Modification,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,20416,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,26018968,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,68968632,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,47493776,M2MTransformation2,4,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,440722,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11293280,EMFResourceInitialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,660751436,Generation,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,31630736,Generation,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,86442438,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,16154064,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,76780488,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,55305652,Initialization,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,195198913,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,19125264,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,166478760,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,102054128,M2MTransformation1,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,282730,Modification,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,19125664,Modification,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,189372661,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,19138112,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,105025832,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,190925256,M2MTransformation2,8,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,239048,Modification,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,19138288,Modification,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,173675269,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,19146152,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,169463256,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,105038572,M2MTransformation2,8,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,234368,Modification,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,19146328,Modification,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,158094592,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,19153880,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,169471048,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,105046488,M2MTransformation2,8,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,141321,Modification,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,19154080,Modification,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,145096377,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,19162632,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,190953736,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,105054292,M2MTransformation2,8,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,209652,Modification,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,19162832,Modification,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,142215464,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,19170472,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,105063008,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,169487584,M2MTransformation2,8,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,172571,EMFResourceInitialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Memory,11561368,EMFResourceInitialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,BasicXform,StatisticBasedCase
Time,15759982929,Generation,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Memory,755321280,Generation,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,BasicXform,StatisticBasedCase
Time,521014139,Initialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Memory,50277880,Initialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
PeakMemory,208771592,Initialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
AverageMemory,142541552,Initialization,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,3,BasicXform,StatisticBasedCase
Time,666042993,M2MTransformation1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Memory,65202784,M2MTransformation1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
PeakMemory,655420576,M2MTransformation1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
AverageMemory,383106628,M2MTransformation1,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,4,BasicXform,StatisticBasedCase
Time,498611,Modification,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Memory,65201160,Modification,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,5,BasicXform,StatisticBasedCase
Time,581057074,M2MTransformation2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Memory,65213712,M2MTransformation2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
PeakMemory,704691784,M2MTransformation2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
AverageMemory,416921324,M2MTransformation2,32,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,6,BasicXform,StatisticBasedCase
Time,325313,Modification,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Memory,65213872,Modification,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,7,BasicXform,StatisticBasedCase
Time,552748244,M2MTransformation2,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Memory,65220968,M2MTransformation2,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
AverageMemory,416933936,M2MTransformation2,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
PeakMemory,704704296,M2MTransformation2,32,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,8,BasicXform,StatisticBasedCase
Time,240307,Modification,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Memory,65221128,Modification,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,9,BasicXform,StatisticBasedCase
Time,547370246,M2MTransformation2,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Memory,65228480,M2MTransformation2,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
AverageMemory,416941216,M2MTransformation2,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
PeakMemory,704711600,M2MTransformation2,32,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,10,BasicXform,StatisticBasedCase
Time,248477,Modification,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Memory,65228664,Modification,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,11,BasicXform,StatisticBasedCase
Time,523386646,M2MTransformation2,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Memory,65236264,M2MTransformation2,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
PeakMemory,704719096,M2MTransformation2,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
AverageMemory,416948744,M2MTransformation2,32,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,12,BasicXform,StatisticBasedCase
Time,236915,Modification,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Memory,65236448,Modification,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,13,BasicXform,StatisticBasedCase
Time,523822564,M2MTransformation2,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Memory,65243416,M2MTransformation2,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
PeakMemory,704727096,M2MTransformation2,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
AverageMemory,416956624,M2MTransformation2,32,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,14,BasicXform,StatisticBasedCase
Time,374784,EMFResourceInitialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11093816,EMFResourceInitialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,319298276,Generation,4,1,BATCH_OPTIMIZED-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,23457904,Generation,4,1,BATCH_OPTIMIZED-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,12827,Initialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,22325816,Initialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,33062448,Initialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,22325352,Initialization,4,1,BATCH_OPTIMIZED-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,1967840706,M2MTransformation1,4,1,BATCH_OPTIMIZED-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,12410928,M2MTransformation1,4,1,BATCH_OPTIMIZED-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,1086215120,M2MTransformation1,4,1,BATCH_OPTIMIZED-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,194659648,M2MTransformation1,4,1,BATCH_OPTIMIZED-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,137037,Modification,4,1,BATCH_OPTIMIZED-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,12411080,Modification,4,1,BATCH_OPTIMIZED-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,1967587336,M2MTransformation2,4,1,BATCH_OPTIMIZED-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,12651072,M2MTransformation2,4,1,BATCH_OPTIMIZED-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,1441208880,M2MTransformation2,4,1,BATCH_OPTIMIZED-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,831513402,M2MTransformation2,4,1,BATCH_OPTIMIZED-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,110843,Modification,4,2,BATCH_OPTIMIZED-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,12651192,Modification,4,2,BATCH_OPTIMIZED-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,1964527395,M2MTransformation2,4,2,BATCH_OPTIMIZED-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,12904632,M2MTransformation2,4,2,BATCH_OPTIMIZED-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,1443669040,M2MTransformation2,4,2,BATCH_OPTIMIZED-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,850550856,M2MTransformation2,4,2,BATCH_OPTIMIZED-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,75943,Modification,4,3,BATCH_OPTIMIZED-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,12904752,Modification,4,3,BATCH_OPTIMIZED-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,1982053488,M2MTransformation2,4,3,BATCH_OPTIMIZED-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,13135440,M2MTransformation2,4,3,BATCH_OPTIMIZED-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,1444528744,M2MTransformation2,4,3,BATCH_OPTIMIZED-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,834287184,M2MTransformation2,4,3,BATCH_OPTIMIZED-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,83109,Modification,4,4,BATCH_OPTIMIZED-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,13135584,Modification,4,4,BATCH_OPTIMIZED-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,2211286364,M2MTransformation2,4,4,BATCH_OPTIMIZED-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,13425400,M2MTransformation2,4,4,BATCH_OPTIMIZED-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,1444866160,M2MTransformation2,4,4,BATCH_OPTIMIZED-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,680266999,M2MTransformation2,4,4,BATCH_OPTIMIZED-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,86379,Modification,4,5,BATCH_OPTIMIZED-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,13425544,Modification,4,5,BATCH_OPTIMIZED-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,1982052468,M2MTransformation2,4,5,BATCH_OPTIMIZED-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,13659464,M2MTransformation2,4,5,BATCH_OPTIMIZED-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,1445049536,M2MTransformation2,4,5,BATCH_OPTIMIZED-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,845082357,M2MTransformation2,4,5,BATCH_OPTIMIZED-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,630330,EMFResourceInitialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11219680,EMFResourceInitialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,122170803,Generation,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Memory,15402872,Generation,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,BasicXform,StatisticBasedCase
Time,59375008,Initialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Memory,13929936,Initialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
PeakMemory,75886632,Initialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
AverageMemory,54411776,Initialization,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,3,BasicXform,StatisticBasedCase
Time,52077885,M2MTransformation1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Memory,14645960,M2MTransformation1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
PeakMemory,56880232,M2MTransformation1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
AverageMemory,46142800,M2MTransformation1,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,4,BasicXform,StatisticBasedCase
Time,167928,Modification,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Memory,14646112,Modification,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,5,BasicXform,StatisticBasedCase
Time,52107119,M2MTransformation2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Memory,14653360,M2MTransformation2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
AverageMemory,46859144,M2MTransformation2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
PeakMemory,57596576,M2MTransformation2,2,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,6,BasicXform,StatisticBasedCase
Time,144379,Modification,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Memory,14653512,Modification,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,7,BasicXform,StatisticBasedCase
Time,51973496,M2MTransformation2,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Memory,14667064,M2MTransformation2,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
PeakMemory,57603968,M2MTransformation2,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
AverageMemory,46866540,M2MTransformation2,2,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,8,BasicXform,StatisticBasedCase
Time,130299,Modification,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Memory,14667216,Modification,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,9,BasicXform,StatisticBasedCase
Time,53098204,M2MTransformation2,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Memory,14674616,M2MTransformation2,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
PeakMemory,57617680,M2MTransformation2,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
AverageMemory,46880248,M2MTransformation2,2,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,10,BasicXform,StatisticBasedCase
Time,137229,Modification,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Memory,14674792,Modification,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,11,BasicXform,StatisticBasedCase
Time,52343247,M2MTransformation2,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Memory,14682304,M2MTransformation2,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
PeakMemory,57625288,M2MTransformation2,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
AverageMemory,46887852,M2MTransformation2,2,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,12,BasicXform,StatisticBasedCase
Time,184522,Modification,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Memory,14690688,Modification,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,13,BasicXform,StatisticBasedCase
Time,50863729,M2MTransformation2,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Memory,14698392,M2MTransformation2,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
PeakMemory,79116024,M2MTransformation2,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
AverageMemory,46903728,M2MTransformation2,2,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,14,BasicXform,StatisticBasedCase
Time,168336,EMFResourceInitialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Memory,11279848,EMFResourceInitialization,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,BasicXform,StatisticBasedCase
Time,59926569,Generation,1,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,2,BasicXform,StatisticBasedCase
