MetricName,Scenario,Iteration,CaseName,RunIndex,Sequence,Tool,PhaseName,MetricValue,Size
Memory,BasicXform,3,StatisticBasedCase,1,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30182592,8
Time,BasicXform,3,StatisticBasedCase,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,36469,8
Memory,BasicXform,3,StatisticBasedCase,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30183464,8
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,73133080,8
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,62395652,8
Time,BasicXform,4,StatisticBasedCase,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1930093,8
Memory,BasicXform,4,StatisticBasedCase,1,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30208712,8
Time,BasicXform,4,StatisticBasedCase,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,15692,8
Memory,BasicXform,4,StatisticBasedCase,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51684784,8
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51684368,8
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,40947088,8
Time,BasicXform,5,StatisticBasedCase,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,1724616,8
Memory,BasicXform,5,StatisticBasedCase,1,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,30234768,8
Time,BasicXform,5,StatisticBasedCase,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,14046,8
Memory,BasicXform,5,StatisticBasedCase,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,30235640,8
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,51710400,8
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,40973120,8
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,548800,32
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9834888,32
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,14824428843,32
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,402762752,32
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,286366016,32
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,44500416,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,144758112,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,112994536,32
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,814999127,32
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,76801184,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,457876152,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,282952184,32
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,1495750,32
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76801840,32
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,582643940,32
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76818800,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,299147812,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457965808,32
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,544319,32
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76819160,32
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,552672587,32
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76819392,32
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457982968,32
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,299165052,32
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,415041,32
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76819752,32
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,535448039,32
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76829720,32
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457983664,32
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,299165696,32
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,391785,32
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76830104,32
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,521440091,32
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76839448,32
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,457994312,32
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,299176208,32
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,380822,32
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Modification,76839928,32
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,499058277,32
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,76842576,32
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,458003768,32
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation2,299185836,32
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,335334,32
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9729808,32
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,14306874344,32
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,385526656,32
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,1881583294,32
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,188111256,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,712844504,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,412023634,32
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,320556064,32
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,203816320,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,315059500,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,378533288,32
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,660596,32
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,203824080,32
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,329016497,32
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204225928,32
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,330772616,32
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,394246512,32
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,530575,32
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,204245576,32
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,305779378,32
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204253528,32
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,394668008,32
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331194112,32
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,454846,32
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,204257624,32
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,291729966,32
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,204792760,32
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,459104400,32
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331206068,32
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,437469,32
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,204798400,32
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,278699198,32
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,205069752,32
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,331746872,32
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,395220680,32
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,417502,32
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,205075392,32
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,284206578,32
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,205079864,32
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,395497792,32
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,332023912,32
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,175920,1
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9380104,1
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,51758428,1
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,10538512,1
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,35214595,1
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,10613400,1
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,52443104,1
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,41705680,1
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,13985457,1
Memory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,10974944,1
PeakMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32088832,1
AverageMemory,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,32088832,1
Time,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,173160,1
Memory,BasicXform,1,StatisticBasedCase,1,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,10979176,1
Time,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,15090622,1
Memory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11001232,1
PeakMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,53929664,1
AverageMemory,BasicXform,1,StatisticBasedCase,1,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,43192236,1
Time,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,274267,1
Memory,BasicXform,2,StatisticBasedCase,1,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11005560,1
Time,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14295701,1
Memory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11013752,1
AverageMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32481192,1
PeakMemory,BasicXform,2,StatisticBasedCase,1,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32481192,1
Time,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,247540,1
Memory,BasicXform,3,StatisticBasedCase,1,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11017312,1
Time,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,14057529,1
Memory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11025216,1
PeakMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32492944,1
AverageMemory,BasicXform,3,StatisticBasedCase,1,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32492944,1
Time,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,249000,1
Memory,BasicXform,4,StatisticBasedCase,1,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11028528,1
Time,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,13739074,1
Memory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11065600,1
AverageMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32504184,1
PeakMemory,BasicXform,4,StatisticBasedCase,1,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32504184,1
Time,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,268752,1
Memory,BasicXform,5,StatisticBasedCase,1,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,11069032,1
Time,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,13612916,1
Memory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,11079712,1
PeakMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32544664,1
AverageMemory,BasicXform,5,StatisticBasedCase,1,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,32544664,1
Time,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,243605,16
Memory,BasicXform,1,StatisticBasedCase,2,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,9548440,16
Time,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,3745508485,16
Memory,BasicXform,1,StatisticBasedCase,2,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,99600888,16
Time,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,390954700,16
Memory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,50121464,16
AverageMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,127813080,16
PeakMemory,BasicXform,1,StatisticBasedCase,2,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,201438848,16
Time,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,161140196,16
Memory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,57166904,16
PeakMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,155448104,16
AverageMemory,BasicXform,1,StatisticBasedCase,2,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,113010440,16
Time,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,444075,16
Memory,BasicXform,1,StatisticBasedCase,2,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57171808,16
Time,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,154129118,16
Memory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57380048,16
AverageMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120060960,16
PeakMemory,BasicXform,1,StatisticBasedCase,2,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141023768,16
Time,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,315492,16
Memory,BasicXform,2,StatisticBasedCase,2,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57390120,16
Time,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,153738945,16
Memory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57394056,16
PeakMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141242208,16
AverageMemory,BasicXform,2,StatisticBasedCase,2,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120279336,16
Time,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,289649,16
Memory,BasicXform,3,StatisticBasedCase,2,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57397088,16
Time,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,136803272,16
Memory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57671384,16
PeakMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141249176,16
AverageMemory,BasicXform,3,StatisticBasedCase,2,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120286304,16
Time,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,327761,16
Memory,BasicXform,4,StatisticBasedCase,2,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57673248,16
Time,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,128364336,16
Memory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57811040,16
PeakMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141525176,16
AverageMemory,BasicXform,4,StatisticBasedCase,2,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120562396,16
Time,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,332963,16
Memory,BasicXform,5,StatisticBasedCase,2,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,57814384,16
Time,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,130200088,16
Memory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,57821456,16
PeakMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,141666304,16
AverageMemory,BasicXform,5,StatisticBasedCase,2,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,120703516,16
Time,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,538071,4
Memory,BasicXform,1,StatisticBasedCase,1,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,EMFResourceInitialization,9521192,4
Time,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,373731435,4
Memory,BasicXform,1,StatisticBasedCase,1,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Generation,16122256,4
Time,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,11724589,4
Memory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,11039880,4
PeakMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,31490344,4
AverageMemory,BasicXform,1,StatisticBasedCase,1,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Initialization,31490344,4
Time,BasicXform,1,StatisticBasedCase,1,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,M2MTransformation1,117949696,4
