Tool,MetricName,Iteration,Sequence,RunIndex,CaseName,Size,Scenario,MetricValue,PhaseName
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,4,StatisticBasedCase,4,BasicXform,38538024,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,4,StatisticBasedCase,4,BasicXform,428047,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,4,StatisticBasedCase,4,BasicXform,17773192,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,4,StatisticBasedCase,4,BasicXform,42605166,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,4,StatisticBasedCase,4,BasicXform,18422344,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,4,StatisticBasedCase,4,BasicXform,39248824,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,4,StatisticBasedCase,4,BasicXform,39248824,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,4,StatisticBasedCase,32,BasicXform,511576,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,4,StatisticBasedCase,32,BasicXform,9885752,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,4,StatisticBasedCase,32,BasicXform,15507798848,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,4,StatisticBasedCase,32,BasicXform,385848080,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,4,StatisticBasedCase,32,BasicXform,742664894,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,4,StatisticBasedCase,32,BasicXform,83302240,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,4,StatisticBasedCase,32,BasicXform,429631536,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,4,StatisticBasedCase,32,BasicXform,223003996,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,4,StatisticBasedCase,32,BasicXform,358222799,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,4,StatisticBasedCase,32,BasicXform,108546592,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,4,StatisticBasedCase,32,BasicXform,272448104,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,4,StatisticBasedCase,32,BasicXform,209399656,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,4,StatisticBasedCase,32,BasicXform,689555,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,4,StatisticBasedCase,32,BasicXform,108553576,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,4,StatisticBasedCase,32,BasicXform,355600653,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,4,StatisticBasedCase,32,BasicXform,114974904,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,4,StatisticBasedCase,32,BasicXform,297699784,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,4,StatisticBasedCase,32,BasicXform,234651320,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,4,StatisticBasedCase,32,BasicXform,526841,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,4,StatisticBasedCase,32,BasicXform,114979848,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,4,StatisticBasedCase,32,BasicXform,343548016,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,4,StatisticBasedCase,32,BasicXform,121271152,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,4,StatisticBasedCase,32,BasicXform,241077568,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,4,StatisticBasedCase,32,BasicXform,304126008,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,4,StatisticBasedCase,32,BasicXform,572784,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,4,StatisticBasedCase,32,BasicXform,121275568,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,4,StatisticBasedCase,32,BasicXform,335133344,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,4,StatisticBasedCase,32,BasicXform,127841632,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,4,StatisticBasedCase,32,BasicXform,247373300,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,4,StatisticBasedCase,32,BasicXform,310421752,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,4,StatisticBasedCase,32,BasicXform,595842,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,4,StatisticBasedCase,32,BasicXform,127845136,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,4,StatisticBasedCase,32,BasicXform,335526595,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,4,StatisticBasedCase,32,BasicXform,133882328,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,4,StatisticBasedCase,32,BasicXform,316991344,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,4,StatisticBasedCase,32,BasicXform,253942892,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,4,StatisticBasedCase,32,BasicXform,495918,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,4,StatisticBasedCase,32,BasicXform,133886784,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,4,StatisticBasedCase,32,BasicXform,319755453,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,4,StatisticBasedCase,32,BasicXform,140463576,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,4,StatisticBasedCase,32,BasicXform,323032944,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,4,StatisticBasedCase,32,BasicXform,259984504,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,1,2,StatisticBasedCase,8,BasicXform,410329,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,1,2,StatisticBasedCase,8,BasicXform,9648560,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,2,2,StatisticBasedCase,8,BasicXform,1074905509,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,2,2,StatisticBasedCase,8,BasicXform,33704824,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,3,2,StatisticBasedCase,8,BasicXform,23785939,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,3,2,StatisticBasedCase,8,BasicXform,13081496,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,8,BasicXform,32223216,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,8,BasicXform,32223216,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,4,2,StatisticBasedCase,8,BasicXform,234201437,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,4,2,StatisticBasedCase,8,BasicXform,18391240,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,8,BasicXform,88244068,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,8,BasicXform,141931160,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,5,2,StatisticBasedCase,8,BasicXform,497134,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,5,2,StatisticBasedCase,8,BasicXform,18391736,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,6,2,StatisticBasedCase,8,BasicXform,187003785,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,6,2,StatisticBasedCase,8,BasicXform,18395464,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,8,BasicXform,72079680,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,8,BasicXform,104291944,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,7,2,StatisticBasedCase,8,BasicXform,232302,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,7,2,StatisticBasedCase,8,BasicXform,18395832,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,2,8,2,StatisticBasedCase,8,BasicXform,168208130,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,2,8,2,StatisticBasedCase,8,BasicXform,18405024,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,8,BasicXform,72083888,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,8,BasicXform,104296264,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,9,2,StatisticBasedCase,8,BasicXform,245116,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,9,2,StatisticBasedCase,8,BasicXform,18405432,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,3,10,2,StatisticBasedCase,8,BasicXform,148490316,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,3,10,2,StatisticBasedCase,8,BasicXform,18415960,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,8,BasicXform,72093484,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,8,BasicXform,104305856,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,11,2,StatisticBasedCase,8,BasicXform,187349,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,11,2,StatisticBasedCase,8,BasicXform,18416352,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,4,12,2,StatisticBasedCase,8,BasicXform,145572009,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,4,12,2,StatisticBasedCase,8,BasicXform,18424016,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,8,BasicXform,104316792,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,8,BasicXform,72104424,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,13,2,StatisticBasedCase,8,BasicXform,194983,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,13,2,StatisticBasedCase,8,BasicXform,18423136,Modification
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,5,14,2,StatisticBasedCase,8,BasicXform,137780353,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,5,14,2,StatisticBasedCase,8,BasicXform,18427080,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,8,BasicXform,72111148,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,8,BasicXform,104323480,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,1,1,StatisticBasedCase,16,BasicXform,1069763,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,1,1,StatisticBasedCase,16,BasicXform,9706208,EMFResourceInitialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,2,1,StatisticBasedCase,16,BasicXform,3859692137,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,2,1,StatisticBasedCase,16,BasicXform,99794872,Generation
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,3,1,StatisticBasedCase,16,BasicXform,187371088,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,3,1,StatisticBasedCase,16,BasicXform,27604056,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,3,1,StatisticBasedCase,16,BasicXform,139743088,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,3,1,StatisticBasedCase,16,BasicXform,86308680,Initialization
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,4,1,StatisticBasedCase,16,BasicXform,177292486,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,4,1,StatisticBasedCase,16,BasicXform,38833312,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,4,1,StatisticBasedCase,16,BasicXform,90484528,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,4,1,StatisticBasedCase,16,BasicXform,111444504,M2MTransformation1
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,5,1,StatisticBasedCase,16,BasicXform,568637,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,5,1,StatisticBasedCase,16,BasicXform,38841472,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,1,6,1,StatisticBasedCase,16,BasicXform,186212468,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,1,6,1,StatisticBasedCase,16,BasicXform,41755920,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,1,6,1,StatisticBasedCase,16,BasicXform,101722256,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,1,6,1,StatisticBasedCase,16,BasicXform,122682232,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,7,1,StatisticBasedCase,16,BasicXform,384550,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,7,1,StatisticBasedCase,16,BasicXform,41761192,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,2,8,1,StatisticBasedCase,16,BasicXform,168018234,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,2,8,1,StatisticBasedCase,16,BasicXform,44623176,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,2,8,1,StatisticBasedCase,16,BasicXform,168551648,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,2,8,1,StatisticBasedCase,16,BasicXform,104641976,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,9,1,StatisticBasedCase,16,BasicXform,338985,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,9,1,StatisticBasedCase,16,BasicXform,44628192,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,3,10,1,StatisticBasedCase,16,BasicXform,153362796,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,3,10,1,StatisticBasedCase,16,BasicXform,47617928,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,3,10,1,StatisticBasedCase,16,BasicXform,107508988,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,3,10,1,StatisticBasedCase,16,BasicXform,128468976,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,11,1,StatisticBasedCase,16,BasicXform,367646,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,11,1,StatisticBasedCase,16,BasicXform,47622760,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,4,12,1,StatisticBasedCase,16,BasicXform,143315824,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,4,12,1,StatisticBasedCase,16,BasicXform,50373488,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,4,12,1,StatisticBasedCase,16,BasicXform,110503600,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,4,12,1,StatisticBasedCase,16,BasicXform,131463608,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,13,1,StatisticBasedCase,16,BasicXform,437866,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,13,1,StatisticBasedCase,16,BasicXform,50377320,Modification
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Time,5,14,1,StatisticBasedCase,16,BasicXform,152612418,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,Memory,5,14,1,StatisticBasedCase,16,BasicXform,53377600,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,AverageMemory,5,14,1,StatisticBasedCase,16,BasicXform,113258144,M2MTransformation2
BATCH_VIATRA_TRANSFORMATION-TEMPLATE,PeakMemory,5,14,1,StatisticBasedCase,16,BasicXform,134218160,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,1,2,StatisticBasedCase,16,BasicXform,242410,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,1,2,StatisticBasedCase,16,BasicXform,10026880,EMFResourceInitialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,2,2,StatisticBasedCase,16,BasicXform,4035149300,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,2,2,StatisticBasedCase,16,BasicXform,100119808,Generation
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,3,2,StatisticBasedCase,16,BasicXform,547678010,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,3,2,StatisticBasedCase,16,BasicXform,59450600,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,3,2,StatisticBasedCase,16,BasicXform,250033712,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,3,2,StatisticBasedCase,16,BasicXform,152551800,Initialization
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,4,2,StatisticBasedCase,16,BasicXform,1318252578,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,4,2,StatisticBasedCase,16,BasicXform,138230864,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,4,2,StatisticBasedCase,16,BasicXform,271083762,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,4,2,StatisticBasedCase,16,BasicXform,419568728,M2MTransformation1
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,5,2,StatisticBasedCase,16,BasicXform,2381179,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,5,2,StatisticBasedCase,16,BasicXform,138274824,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,1,6,2,StatisticBasedCase,16,BasicXform,4911,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,1,6,2,StatisticBasedCase,16,BasicXform,138275704,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,1,6,2,StatisticBasedCase,16,BasicXform,180597752,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,1,6,2,StatisticBasedCase,16,BasicXform,159436828,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,7,2,StatisticBasedCase,16,BasicXform,2679795,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,7,2,StatisticBasedCase,16,BasicXform,138330880,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,2,8,2,StatisticBasedCase,16,BasicXform,4068,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,2,8,2,StatisticBasedCase,16,BasicXform,138331760,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,2,8,2,StatisticBasedCase,16,BasicXform,180653808,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,2,8,2,StatisticBasedCase,16,BasicXform,159492884,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,9,2,StatisticBasedCase,16,BasicXform,1786071,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,9,2,StatisticBasedCase,16,BasicXform,138355064,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,3,10,2,StatisticBasedCase,16,BasicXform,5295,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,3,10,2,StatisticBasedCase,16,BasicXform,138355944,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,3,10,2,StatisticBasedCase,16,BasicXform,159517068,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,3,10,2,StatisticBasedCase,16,BasicXform,180677992,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,11,2,StatisticBasedCase,16,BasicXform,1892128,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,11,2,StatisticBasedCase,16,BasicXform,138400224,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,4,12,2,StatisticBasedCase,16,BasicXform,4563,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,4,12,2,StatisticBasedCase,16,BasicXform,138401128,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,4,12,2,StatisticBasedCase,16,BasicXform,180723176,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,4,12,2,StatisticBasedCase,16,BasicXform,159562252,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,13,2,StatisticBasedCase,16,BasicXform,1770491,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,13,2,StatisticBasedCase,16,BasicXform,138425328,Modification
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Time,5,14,2,StatisticBasedCase,16,BasicXform,5505,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,Memory,5,14,2,StatisticBasedCase,16,BasicXform,138426208,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,AverageMemory,5,14,2,StatisticBasedCase,16,BasicXform,159587332,M2MTransformation2
INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,PeakMemory,5,14,2,StatisticBasedCase,16,BasicXform,180748256,M2MTransformation2
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,1,5,StatisticBasedCase,1,BasicXform,248415,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,1,5,StatisticBasedCase,1,BasicXform,9568632,EMFResourceInitialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,2,5,StatisticBasedCase,1,BasicXform,70366670,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,2,5,StatisticBasedCase,1,BasicXform,10727896,Generation
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,3,5,StatisticBasedCase,1,BasicXform,3994290,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,3,5,StatisticBasedCase,1,BasicXform,9936888,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,3,5,StatisticBasedCase,1,BasicXform,31161744,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,3,5,StatisticBasedCase,1,BasicXform,31161744,Initialization
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,4,5,StatisticBasedCase,1,BasicXform,44946085,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Memory,1,4,5,StatisticBasedCase,1,BasicXform,10870424,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,AverageMemory,1,4,5,StatisticBasedCase,1,BasicXform,42149744,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,PeakMemory,1,4,5,StatisticBasedCase,1,BasicXform,52887168,M2MTransformation1
BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,Time,1,5,5,StatisticBasedCase,1,BasicXform,242754,Modification
