Size,RunIndex,Tool,PhaseName,MetricName,Sequence,MetricValue,Scenario,Iteration,CaseName
16,2,BATCH_OPTIMIZED-JDT,EmptyChangeMonitorInitialization,Memory,6,2228972568,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Time,7,324072,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Memory,7,2228972568,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,8,34303636624,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,8,1712783136,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,9,5396705337,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,9,1626025888,ToolChainPerformance,1,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Time,10,283986,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Memory,10,1626025888,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,11,34256492870,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,11,2086556016,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,12,5068172074,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,12,853849528,ToolChainPerformance,2,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Time,13,211394,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Memory,13,853849528,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,14,34364546650,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,14,1726060328,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,15,5003907765,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,15,1958437144,ToolChainPerformance,3,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Time,16,205272,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Memory,16,1958437144,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,17,34352195304,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,17,2561643656,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,18,4966736962,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,18,2234784632,ToolChainPerformance,4,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Time,19,253495,ToolChainPerformance,5,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,Modification,Memory,19,2234784632,ToolChainPerformance,5,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Time,20,34303068041,ToolChainPerformance,5,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2MTransformation2,Memory,20,2354337240,ToolChainPerformance,5,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Time,21,4903194634,ToolChainPerformance,5,StatisticBasedCase
16,2,BATCH_OPTIMIZED-JDT,M2TTransformation2,Memory,21,1161658504,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,384044,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,52446496,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,3255861647,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,1203504200,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,11208,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,34980965906,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,2355232536,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation1,Time,5,5778478157,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation1,Memory,5,1928280528,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,EmptyChangeMonitorInitialization,Time,6,155,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,EmptyChangeMonitorInitialization,Memory,6,1928280528,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,313240,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,1928280528,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,34823079266,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,1150662416,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,9,9298960193,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,9,1585611456,ToolChainPerformance,1,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,10,265192,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,10,1585611456,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,11,34770828354,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,11,971111416,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,12,5165524641,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,12,1040714200,ToolChainPerformance,2,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,198189,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,1040714200,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,34903851214,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,850747576,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,15,5121491097,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,15,1139994680,ToolChainPerformance,3,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,16,197282,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,16,1139994680,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,17,34828080261,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,17,1743592136,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,18,5089695693,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,18,1524604384,ToolChainPerformance,4,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,19,198510,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,19,1524604384,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,20,34827786359,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,20,1937561888,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Time,21,4972905863,ToolChainPerformance,5,StatisticBasedCase
16,3,BATCH_OPTIMIZED-TEMPLATE,M2TTransformation2,Memory,21,1620575624,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Time,1,1056908,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,EMFResourceInitialization,Memory,1,53309672,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Time,2,392458494,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Generation,Memory,2,174513784,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Initialization,Time,3,47686412,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Time,4,94765737,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation1,Memory,4,214915224,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Time,5,1260880542,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation1,Memory,5,529022192,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,EmptyChangeMonitorInitialization,Time,6,431,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,EmptyChangeMonitorInitialization,Memory,6,529022192,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,7,391139,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,7,529022192,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,8,79078470,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,8,571408824,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,9,1294054468,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,9,918549744,ToolChainPerformance,1,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,10,313208,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,10,918549744,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,11,57594134,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,11,938750424,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,12,1236988434,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,12,241907376,ToolChainPerformance,2,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,13,290871,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,13,241907376,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,14,54206693,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,14,262249464,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,15,1166122128,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,15,615428072,ToolChainPerformance,3,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,16,264646,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,16,615428072,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,17,45065874,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,17,635770144,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,18,1144338409,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,18,975903856,ToolChainPerformance,4,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Time,19,317842,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,Modification,Memory,19,975903856,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Time,20,46827552,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2MTransformation2,Memory,20,1016588024,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Time,21,1150462860,ToolChainPerformance,5,StatisticBasedCase
4,2,BATCH_VIATRA_TRANSFORMATION-JDT,M2TTransformation2,Memory,21,328115640,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,EMFResourceInitialization,Time,1,246965,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,EMFResourceInitialization,Memory,1,51329312,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Generation,Time,2,3330837962,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Generation,Memory,2,1200410384,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Initialization,Time,3,302711086,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation1,Time,4,504250475,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation1,Memory,4,629843024,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation1,Time,5,6364617434,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation1,Memory,5,408238664,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,ChangeMonitorInitialization,Time,6,151123863,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,ChangeMonitorInitialization,Memory,6,441326296,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Time,7,5912370,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Memory,7,441326296,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Time,8,2065,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Memory,8,441326296,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Time,9,3733339224,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Memory,9,1574325512,ToolChainPerformance,1,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Time,10,2967145,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Memory,10,1574325512,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Time,11,2082,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Memory,11,1574325512,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Time,12,18294570,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Memory,12,1574325512,ToolChainPerformance,2,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Time,13,3005266,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Memory,13,1574325512,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Time,14,2272,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Memory,14,1574325512,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Time,15,25300550,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Memory,15,1574325512,ToolChainPerformance,3,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Time,16,2844690,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Memory,16,1574325512,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Time,17,2002,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Memory,17,1574325512,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Time,18,31798323,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Memory,18,1574325512,ToolChainPerformance,4,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Time,19,3045430,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,Modification,Memory,19,1574325512,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Time,20,1920,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2MTransformation2,Memory,20,1574325512,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Time,21,37972559,ToolChainPerformance,5,StatisticBasedCase
16,3,INCR_VIATRA_QUERY_RESULT_TRACEABILITY-JDT,M2TTransformation2,Memory,21,1574325512,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Time,1,408454,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,EMFResourceInitialization,Memory,1,42530800,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Generation,Time,2,957607797,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Generation,Memory,2,533286960,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Initialization,Time,3,173340698,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Time,4,159446154,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation1,Memory,4,691029864,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Time,5,2788618167,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation1,Memory,5,399934552,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Time,6,44661259,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,ChangeMonitorInitialization,Memory,6,399934552,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,7,473693,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,7,399934552,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,8,46918423,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,8,418811080,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,9,29025482,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,9,418811080,ToolChainPerformance,1,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,10,372286,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,10,418811080,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,11,35473393,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,11,437687712,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,12,34301622,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,12,437687712,ToolChainPerformance,2,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,13,296395,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,13,437687712,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,14,33246420,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,14,456564240,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,15,42705774,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,15,475446208,ToolChainPerformance,3,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,16,296591,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,16,475446208,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,17,33767788,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,17,475446208,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,18,56524551,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,18,498021936,ToolChainPerformance,4,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Time,19,307247,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,Modification,Memory,19,498021936,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Time,20,34309302,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2MTransformation2,Memory,20,516898464,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Time,21,64062340,ToolChainPerformance,5,StatisticBasedCase
8,1,INCR_VIATRA_AGGREGATED-JDT,M2TTransformation2,Memory,21,516898464,ToolChainPerformance,5,StatisticBasedCase
1,5,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,265094,ToolChainPerformance,1,StatisticBasedCase
1,5,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,52440512,ToolChainPerformance,1,StatisticBasedCase
1,5,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,133808493,ToolChainPerformance,1,StatisticBasedCase
1,5,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,52440512,ToolChainPerformance,1,StatisticBasedCase
