PhaseName,MetricName,Size,MetricValue,Sequence,Scenario,RunIndex,Tool,Iteration,CaseName
Generation,Time,8,1034658947,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,8,51715456,2,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,8,137792769,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,8,30368904,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,8,55208292,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,8,76693632,3,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,8,138595578,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,8,37908816,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,8,94825528,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,8,73340148,4,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,266055,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,8,37914712,5,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,8,114712534,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,8,37944104,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,8,80885936,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,8,102371280,6,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,8,263164,7,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,8,37950472,7,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,8,100983457,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,8,37962640,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,8,80921716,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,8,123892424,8,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,8,209089,9,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,8,37969104,9,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,8,91318599,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,8,37981648,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,8,102425696,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,8,80940340,10,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,8,208208,11,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,8,37988288,11,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,8,88542002,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,8,38000688,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,8,102444888,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,8,80959540,12,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,8,233103,13,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,8,38007616,13,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,8,87740364,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,8,38020096,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,8,80978836,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,8,123949520,14,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,1,353012,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,1,11175320,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,1,105693513,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,1,12849224,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,1,120201400,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,1,13767536,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,1,43514220,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,1,54256888,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,1,127796806,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,1,14848664,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,1,35253400,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,1,35253400,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,9285521,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,1,14983576,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,1,30408,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,1,14984136,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,1,36469456,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,1,57954800,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,1,8834213,7,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,1,15028536,7,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,1,29370,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,1,15029096,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,1,25771856,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,1,36514416,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,1,8991343,9,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,1,15075960,9,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,1,24321,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,1,15076520,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,1,36561840,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,1,25819280,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,1,16169328,11,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,1,15122120,11,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,1,43458,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,1,15122704,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,1,25865464,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,1,36608024,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,1,11824574,13,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,1,15165376,13,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,1,45080,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,1,15165936,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,1,36651256,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,1,36651256,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,16,389539,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,16,11255520,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Time,16,3919341367,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Generation,Memory,16,193829592,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Time,16,412611123,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,16,84988672,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,16,228708824,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,16,142799868,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,16,236254699,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,16,101769520,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,16,170865424,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,16,213803544,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,890157,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Memory,16,101866784,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,16,216193664,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,16,101921816,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187743528,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230681632,6,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,830820,7,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Memory,16,102019216,7,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,16,188790839,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,16,102033904,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230834280,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,16,187896068,8,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase
Modification,Time,16,828949,9,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Memory,16,102131424,9,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,16,157180730,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,16,102145544,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,16,230946432,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,16,188008248,10,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase
Modification,Time,16,763558,11,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Memory,16,102243376,11,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,16,151331220,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,16,102258000,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,16,188120144,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,16,231058248,12,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase
Modification,Time,16,761468,13,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
Modification,Memory,16,102355840,13,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,16,220323062,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,16,102369912,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,16,188232608,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,16,231170736,14,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,4,442379,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,4,11208512,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,4,440256183,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,4,22259072,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,4,234904426,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,4,21348712,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,4,43912452,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,4,54655120,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,4,268014790,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,4,25831208,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,4,64319940,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,4,85805304,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,3175411,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,4,26247640,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,4,16231,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,4,26248200,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,4,47733520,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,4,47733520,6,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,4,2306367,7,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,4,26281136,7,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,4,17099,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,4,26281696,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,4,37024456,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,4,47767016,8,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,4,2470786,9,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,4,26315576,9,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,4,16839,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,4,26316336,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,4,47801456,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,4,37058896,10,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,4,2372530,11,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,4,26349832,11,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,4,16892,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,4,26350416,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,4,47835736,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,4,37093176,12,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,4,2531913,13,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,4,26383768,13,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,4,16541,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Memory,4,26384328,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,AverageMemory,4,47869648,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,PeakMemory,4,47869648,14,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
EMFResourceInitialization,Time,16,417305,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
EMFResourceInitialization,Memory,16,11342464,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Time,16,3367747310,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Generation,Memory,16,202881936,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Time,16,586540576,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,Memory,16,116844040,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,AverageMemory,16,163462396,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Initialization,PeakMemory,16,270190656,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Time,16,537537917,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,Memory,16,138600936,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,AverageMemory,16,223572812,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation1,PeakMemory,16,287609744,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,4063857,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Memory,16,140530264,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Time,16,14680,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,Memory,16,140531032,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,PeakMemory,16,183222104,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
M2MTransformation2,AverageMemory,16,161876568,6,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,StatisticBasedCase
Modification,Time,16,1539284,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Memory,16,140566240,7,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Time,16,14569,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,Memory,16,140566808,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,AverageMemory,16,161912544,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
M2MTransformation2,PeakMemory,16,183258080,8,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase
Modification,Time,16,1486568,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Memory,16,140602680,9,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Time,16,15384,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,Memory,16,140603248,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,AverageMemory,16,183294520,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
M2MTransformation2,PeakMemory,16,183294520,10,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase
Modification,Time,16,1545972,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Memory,16,140639480,11,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Time,16,23124,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,Memory,16,140640072,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,AverageMemory,16,183331344,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
M2MTransformation2,PeakMemory,16,183331344,12,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase
Modification,Time,16,1520903,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
Modification,Memory,16,140675960,13,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
M2MTransformation2,Time,16,17280,14,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase
