Size,Tool,PhaseName,MetricName,Sequence,RunIndex,CaseName,MetricValue,Iteration,Scenario
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,64310016,1,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,1679985,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,42869000,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,13836,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,42869840,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,64344648,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,53607344,2,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,1247250,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,42904080,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,17552,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,42904920,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,64379728,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,64379728,3,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,1431811,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,42940016,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,16198,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,42940880,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,64415688,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,53678384,4,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,1555613,5,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,42979200,5,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,18636,5,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,42980040,5,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,64454848,5,BasicXform
8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,64454848,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,144069,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11294536,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,89564475,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,14437552,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,59347241,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,16241784,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,54476300,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,75951136,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,50861345,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,18513304,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,59192056,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,48454632,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,2269840,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,18739232,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,21843,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,18740072,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,40214832,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,29477552,1,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,1456537,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,18774200,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,20561,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,18775040,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,40249800,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,29512520,2,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,1590248,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,18810576,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,24093,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,18811416,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,40286176,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,40286176,3,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,1638579,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,18862960,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,48967,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,18863824,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,40338584,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,40338584,4,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,1622689,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,18903544,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,16844,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,18904384,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,40379144,5,BasicXform
2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,29641864,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Time,1,1,StatisticBasedCase,199724,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,EMFResourceInitialization,Memory,1,1,StatisticBasedCase,11351512,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Time,2,1,StatisticBasedCase,3944452198,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Generation,Memory,2,1,StatisticBasedCase,189891712,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Time,3,1,StatisticBasedCase,336771497,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,Memory,3,1,StatisticBasedCase,85724472,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,PeakMemory,3,1,StatisticBasedCase,356154544,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Initialization,AverageMemory,3,1,StatisticBasedCase,206432128,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Time,4,1,StatisticBasedCase,185697017,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,Memory,4,1,StatisticBasedCase,102537088,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,AverageMemory,4,1,StatisticBasedCase,181784940,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation1,PeakMemory,4,1,StatisticBasedCase,235184104,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,5,1,StatisticBasedCase,460792,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,5,1,StatisticBasedCase,102560664,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,6,1,StatisticBasedCase,169696849,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,6,1,StatisticBasedCase,102577264,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,6,1,StatisticBasedCase,230546568,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,6,1,StatisticBasedCase,187884852,1,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,7,1,StatisticBasedCase,326194,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,7,1,StatisticBasedCase,102585112,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,8,1,StatisticBasedCase,161925087,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,8,1,StatisticBasedCase,102600016,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,8,1,StatisticBasedCase,230571208,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,8,1,StatisticBasedCase,187909396,2,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,9,1,StatisticBasedCase,247700,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,9,1,StatisticBasedCase,102609000,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,10,1,StatisticBasedCase,145458169,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,10,1,StatisticBasedCase,102623752,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,10,1,StatisticBasedCase,273544640,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,10,1,StatisticBasedCase,187933208,3,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,11,1,StatisticBasedCase,229372,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,11,1,StatisticBasedCase,102632920,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,12,1,StatisticBasedCase,141815998,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,12,1,StatisticBasedCase,102647880,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,12,1,StatisticBasedCase,230618872,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,12,1,StatisticBasedCase,187957144,4,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Time,13,1,StatisticBasedCase,253175,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,Modification,Memory,13,1,StatisticBasedCase,102657208,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Time,14,1,StatisticBasedCase,139480749,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,Memory,14,1,StatisticBasedCase,102672624,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,PeakMemory,14,1,StatisticBasedCase,230643112,5,BasicXform
16,BATCH_VIATRA_QUERY_RETE-TEMPLATE,M2MTransformation2,AverageMemory,14,1,StatisticBasedCase,187981396,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,215193,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11064816,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,67225610,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,12927128,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,14736,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,11178232,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,32652624,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,32652624,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,122205501,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,11368552,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,333303104,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,182978320,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,61492,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,11368672,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,116526026,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,11427984,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,183169716,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,333495160,1,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,73563,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,11428104,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,116243193,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,11492672,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,333554016,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,183228860,2,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,39431,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,11492792,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,117667396,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,11552968,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,333618904,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,183293648,3,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,42723,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,11553112,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,119211038,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,11629824,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,194091484,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,355154232,4,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,97159,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,11629944,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,120707381,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,11693880,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,183430724,5,BasicXform
1,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,333755904,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,152649,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11074776,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,96022398,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,14189944,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,19485,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,11310600,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,22047896,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,32784992,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,516350344,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,11709560,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,1085511224,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,108177556,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,104583,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,11709680,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,487476134,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,11827808,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,1085943368,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,119330768,1,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,63647,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,11827952,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,489443693,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,11953264,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,8,2,StatisticBasedCase,1086061640,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,8,2,StatisticBasedCase,119448616,2,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,9,2,StatisticBasedCase,56678,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,9,2,StatisticBasedCase,11953384,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,10,2,StatisticBasedCase,493499426,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,10,2,StatisticBasedCase,12067312,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,10,2,StatisticBasedCase,1086154304,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,10,2,StatisticBasedCase,119557556,3,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,11,2,StatisticBasedCase,67998,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,11,2,StatisticBasedCase,12067456,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,12,2,StatisticBasedCase,503070244,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,12,2,StatisticBasedCase,12207160,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,12,2,StatisticBasedCase,1086284800,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,12,2,StatisticBasedCase,134934532,4,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,13,2,StatisticBasedCase,81272,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,13,2,StatisticBasedCase,12207280,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,14,2,StatisticBasedCase,503409712,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,14,2,StatisticBasedCase,12323240,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,14,2,StatisticBasedCase,1290429928,5,BasicXform
2,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,14,2,StatisticBasedCase,665521368,5,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Time,1,2,StatisticBasedCase,337573,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,EMFResourceInitialization,Memory,1,2,StatisticBasedCase,11414016,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Generation,Time,2,2,StatisticBasedCase,18273066057,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Generation,Memory,2,2,StatisticBasedCase,755520224,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Initialization,Time,3,2,StatisticBasedCase,14511,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Initialization,Memory,3,2,StatisticBasedCase,19251024,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Initialization,AverageMemory,3,2,StatisticBasedCase,75146152,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Initialization,PeakMemory,3,2,StatisticBasedCase,75146152,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Time,4,2,StatisticBasedCase,160770499774,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,Memory,4,2,StatisticBasedCase,27996272,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,PeakMemory,4,2,StatisticBasedCase,3248419192,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation1,AverageMemory,4,2,StatisticBasedCase,987538074,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,5,2,StatisticBasedCase,605031,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,5,2,StatisticBasedCase,27996392,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,6,2,StatisticBasedCase,159597014215,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,6,2,StatisticBasedCase,30086416,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,PeakMemory,6,2,StatisticBasedCase,2410517360,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,AverageMemory,6,2,StatisticBasedCase,965901346,1,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Modification,Time,7,2,StatisticBasedCase,262542,2,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,Modification,Memory,7,2,StatisticBasedCase,30086576,2,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Time,8,2,StatisticBasedCase,159672784885,2,BasicXform
32,BATCH_OPTIMIZED-TEMPLATE,M2MTransformation2,Memory,8,2,StatisticBasedCase,31981376,2,BasicXform
