MetricValue,CaseName,RunIndex,PhaseName,Sequence,MetricName,Scenario,Iteration,Tool,Size
586858,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
11105464,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
78220003,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
13326048,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
59841656,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
89713943,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15234088,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
5696195,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15377944,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
16271,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15378208,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
8295028,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15432008,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
24708,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15432272,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
12079988,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15485544,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
25561,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15485808,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
10475500,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15536328,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
28738,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15536616,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
6716723,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15586304,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
16508,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15586568,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
865927,StatisticBasedCase,4,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
11862656,StatisticBasedCase,4,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
90132317195,StatisticBasedCase,4,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
3489790032,StatisticBasedCase,4,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
12401796478,StatisticBasedCase,4,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
992568922,StatisticBasedCase,4,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1917451520,StatisticBasedCase,4,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1483423,StatisticBasedCase,4,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1917541704,StatisticBasedCase,4,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
143990991,StatisticBasedCase,4,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1921933952,StatisticBasedCase,4,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1439450,StatisticBasedCase,4,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1921966384,StatisticBasedCase,4,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
112845003,StatisticBasedCase,4,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1922898256,StatisticBasedCase,4,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1469836,StatisticBasedCase,4,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1922930864,StatisticBasedCase,4,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
119601937,StatisticBasedCase,4,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1922968080,StatisticBasedCase,4,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1452981,StatisticBasedCase,4,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1923000840,StatisticBasedCase,4,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
186846775,StatisticBasedCase,4,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1923038952,StatisticBasedCase,4,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1433512,StatisticBasedCase,4,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1923071904,StatisticBasedCase,4,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
127477074,StatisticBasedCase,4,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
1923109120,StatisticBasedCase,4,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,64
338987,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
11066896,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
156175272,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
13275920,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
3592424,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
212324550,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12033512,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
277787,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12034344,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
71546617,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12153832,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
153743,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12154736,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
64186602,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12168120,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
152709,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12168032,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
55451096,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12177656,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
116327,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12178552,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
50883519,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12188576,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
157402,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12189400,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
42840473,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
12201640,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH-TEMPLATE,1
367029,StatisticBasedCase,5,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
11067048,StatisticBasedCase,5,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
87605947,StatisticBasedCase,5,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
13276176,StatisticBasedCase,5,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
1953223,StatisticBasedCase,5,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
305740035,StatisticBasedCase,5,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12071840,StatisticBasedCase,5,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
153415,StatisticBasedCase,5,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12072752,StatisticBasedCase,5,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
223484730,StatisticBasedCase,5,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12189128,StatisticBasedCase,5,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
130653,StatisticBasedCase,5,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12190040,StatisticBasedCase,5,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
217441271,StatisticBasedCase,5,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12203312,StatisticBasedCase,5,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
105613,StatisticBasedCase,5,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12204104,StatisticBasedCase,5,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
219847091,StatisticBasedCase,5,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12212240,StatisticBasedCase,5,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
114341,StatisticBasedCase,5,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12213016,StatisticBasedCase,5,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
226154213,StatisticBasedCase,5,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12221440,StatisticBasedCase,5,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
111851,StatisticBasedCase,5,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12222352,StatisticBasedCase,5,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
235502814,StatisticBasedCase,5,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
12229480,StatisticBasedCase,5,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_NO_FLAT-TEMPLATE,1
246097,StatisticBasedCase,1,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
11105376,StatisticBasedCase,1,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
95264863,StatisticBasedCase,1,Generation,2,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
13363672,StatisticBasedCase,1,Generation,2,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
66695747,StatisticBasedCase,1,Initialization,3,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
92129335,StatisticBasedCase,1,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15255632,StatisticBasedCase,1,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
6279499,StatisticBasedCase,1,Modification,5,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15398872,StatisticBasedCase,1,Modification,5,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
16190,StatisticBasedCase,1,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15399136,StatisticBasedCase,1,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
6244313,StatisticBasedCase,1,Modification,7,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15449552,StatisticBasedCase,1,Modification,7,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
16134,StatisticBasedCase,1,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15449816,StatisticBasedCase,1,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
6651512,StatisticBasedCase,1,Modification,9,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15504008,StatisticBasedCase,1,Modification,9,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
16715,StatisticBasedCase,1,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15504272,StatisticBasedCase,1,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
7180013,StatisticBasedCase,1,Modification,11,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15556272,StatisticBasedCase,1,Modification,11,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15462,StatisticBasedCase,1,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15556560,StatisticBasedCase,1,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
7342257,StatisticBasedCase,1,Modification,13,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15606208,StatisticBasedCase,1,Modification,13,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
17059,StatisticBasedCase,1,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
15606472,StatisticBasedCase,1,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1
885772,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
11029624,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
69661588,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
13239680,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
36691652,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
35383725,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14795896,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
185235,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14807832,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
36525436,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14838184,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
168135,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14849952,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
33560276,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14882848,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
211331,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14894584,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
30824694,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14930632,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
181473,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14942616,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
27566966,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14979136,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
192952,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14990136,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
24762211,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
15018704,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
487639,StatisticBasedCase,2,EMFResourceInitialization,1,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
11315656,StatisticBasedCase,2,EMFResourceInitialization,1,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
2937328249,StatisticBasedCase,2,Generation,2,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
202892880,StatisticBasedCase,2,Generation,2,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
399691997,StatisticBasedCase,2,Initialization,3,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
248030071,StatisticBasedCase,2,M2MTransformation1,4,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
135050080,StatisticBasedCase,2,M2MTransformation1,4,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
672665,StatisticBasedCase,2,Modification,5,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
135076096,StatisticBasedCase,2,Modification,5,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
46143783,StatisticBasedCase,2,M2MTransformation2,6,Time,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136148440,StatisticBasedCase,2,M2MTransformation2,6,Memory,BasicXform,1,INCR_VIATRA_AGGREGATED-TEMPLATE,16
481693,StatisticBasedCase,2,Modification,7,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136159504,StatisticBasedCase,2,Modification,7,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,16
30981549,StatisticBasedCase,2,M2MTransformation2,8,Time,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136421192,StatisticBasedCase,2,M2MTransformation2,8,Memory,BasicXform,2,INCR_VIATRA_AGGREGATED-TEMPLATE,16
498563,StatisticBasedCase,2,Modification,9,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136432400,StatisticBasedCase,2,Modification,9,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,16
26752160,StatisticBasedCase,2,M2MTransformation2,10,Time,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136469208,StatisticBasedCase,2,M2MTransformation2,10,Memory,BasicXform,3,INCR_VIATRA_AGGREGATED-TEMPLATE,16
459493,StatisticBasedCase,2,Modification,11,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136480600,StatisticBasedCase,2,Modification,11,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,16
26441982,StatisticBasedCase,2,M2MTransformation2,12,Time,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136517816,StatisticBasedCase,2,M2MTransformation2,12,Memory,BasicXform,4,INCR_VIATRA_AGGREGATED-TEMPLATE,16
494080,StatisticBasedCase,2,Modification,13,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136529368,StatisticBasedCase,2,Modification,13,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,16
27036324,StatisticBasedCase,2,M2MTransformation2,14,Time,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,16
136566128,StatisticBasedCase,2,M2MTransformation2,14,Memory,BasicXform,5,INCR_VIATRA_AGGREGATED-TEMPLATE,16
725403,StatisticBasedCase,3,EMFResourceInitialization,1,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
11030144,StatisticBasedCase,3,EMFResourceInitialization,1,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
70229009,StatisticBasedCase,3,Generation,2,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
13261240,StatisticBasedCase,3,Generation,2,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
43368043,StatisticBasedCase,3,Initialization,3,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
35342029,StatisticBasedCase,3,M2MTransformation1,4,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14819320,StatisticBasedCase,3,M2MTransformation1,4,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
169593,StatisticBasedCase,3,Modification,5,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14830960,StatisticBasedCase,3,Modification,5,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
38233569,StatisticBasedCase,3,M2MTransformation2,6,Time,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14860584,StatisticBasedCase,3,M2MTransformation2,6,Memory,BasicXform,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
162627,StatisticBasedCase,3,Modification,7,Time,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
14872352,StatisticBasedCase,3,Modification,7,Memory,BasicXform,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1
