Sequence,CaseName,Scenario,Size,PhaseName,Tool,Iteration,RunIndex,MetricValue,MetricName
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,21613232,Memory
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,54734720,AverageMemory
3,StatisticBasedCase,BasicXform,4,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,76209568,PeakMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,106260626,Time
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,26314472,Memory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,53826068,AverageMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,64563480,PeakMemory
5,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,2851146,Time
5,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,26755456,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,21840,Time
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,26756296,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,37493776,AverageMemory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1,1,48231056,PeakMemory
7,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,2103545,Time
7,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,26797904,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,23910,Time
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,26798744,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,48273504,AverageMemory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,1,69748360,PeakMemory
9,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,1571056,Time
9,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,26843816,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,20729,Time
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,26844656,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,48319416,AverageMemory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,1,48319416,PeakMemory
11,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,1667250,Time
11,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,26895168,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,23973,Time
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,26896032,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,48370792,PeakMemory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,48370792,AverageMemory
13,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,1948350,Time
13,StatisticBasedCase,BasicXform,4,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,26954528,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,20193,Time
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,26955368,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,48430128,AverageMemory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,1,48430128,PeakMemory
1,StatisticBasedCase,BasicXform,8,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,161623,Time
1,StatisticBasedCase,BasicXform,8,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,11274056,Memory
2,StatisticBasedCase,BasicXform,8,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,868257836,Time
2,StatisticBasedCase,BasicXform,8,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,57284592,Memory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,83751072,Time
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,16164256,Memory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,76780160,PeakMemory
3,StatisticBasedCase,BasicXform,8,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,55305316,AverageMemory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,171655937,Time
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,19218440,Memory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,102064292,AverageMemory
4,StatisticBasedCase,BasicXform,8,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,177226336,PeakMemory
5,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,261802,Time
5,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,19218616,Memory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,169815762,Time
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,19227256,Memory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,169543520,PeakMemory
6,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,105118868,AverageMemory
7,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,167150,Time
7,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,19227496,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,163813613,Time
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,19246888,Memory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,169552344,PeakMemory
8,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,105127720,AverageMemory
9,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,141483,Time
9,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,19247064,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,158575751,Time
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,19254904,Memory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,105147336,AverageMemory
10,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,1,169572008,PeakMemory
11,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,196692,Time
11,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,19255104,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,149392314,Time
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,19264600,Memory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,169580024,PeakMemory
12,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,1,105155376,AverageMemory
13,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,152205,Time
13,StatisticBasedCase,BasicXform,8,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,19264776,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,140854337,Time
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,19272400,Memory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,105164976,AverageMemory
14,StatisticBasedCase,BasicXform,8,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,1,169589576,PeakMemory
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,291054,Time
1,StatisticBasedCase,BasicXform,32,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,11548280,Memory
2,StatisticBasedCase,BasicXform,32,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,15180383339,Time
2,StatisticBasedCase,BasicXform,32,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,809186128,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,456575238,Time
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,50262992,Memory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,170169988,AverageMemory
3,StatisticBasedCase,BasicXform,32,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,264333464,PeakMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,649560497,Time
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,65188360,Memory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,653943864,PeakMemory
4,StatisticBasedCase,BasicXform,32,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,382287732,AverageMemory
5,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,573619,Time
5,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,65188752,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,553115386,Time
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,65196408,Memory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,418639528,AverageMemory
6,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,2,707842024,PeakMemory
7,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,338646,Time
7,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,65196568,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,549403877,Time
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,65203640,Memory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,707849688,PeakMemory
8,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,2,386435004,AverageMemory
9,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,220157,Time
9,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,65203800,Memory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,526012504,Time
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,65211344,Memory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,643432352,PeakMemory
10,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,2,386442216,AverageMemory
11,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,266037,Time
11,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,65211528,Memory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,512025761,Time
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,65218736,Memory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,643440160,PeakMemory
12,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,2,386449996,AverageMemory
13,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,253596,Time
13,StatisticBasedCase,BasicXform,32,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,65218920,Memory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,511174169,Time
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,65225856,Memory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,386457352,AverageMemory
14,StatisticBasedCase,BasicXform,32,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,2,643447504,PeakMemory
1,StatisticBasedCase,BasicXform,4,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,1,141180,Time
1,StatisticBasedCase,BasicXform,4,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,1,1,11077568,Memory
2,StatisticBasedCase,BasicXform,4,Generation,BATCH_OPTIMIZED-TEMPLATE,1,1,315921832,Time
2,StatisticBasedCase,BasicXform,4,Generation,BATCH_OPTIMIZED-TEMPLATE,1,1,22167832,Memory
3,StatisticBasedCase,BasicXform,4,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,13622,Time
3,StatisticBasedCase,BasicXform,4,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,11556328,Memory
3,StatisticBasedCase,BasicXform,4,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,22293624,AverageMemory
3,StatisticBasedCase,BasicXform,4,Initialization,BATCH_OPTIMIZED-TEMPLATE,1,1,33030720,PeakMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,1712438621,Time
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,12351368,Memory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,1086150168,PeakMemory
4,StatisticBasedCase,BasicXform,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1,1,348565906,AverageMemory
5,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,1,1,105286,Time
5,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,1,1,12351520,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,1769595578,Time
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,12579696,Memory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,609952416,AverageMemory
6,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1,1,1440315768,PeakMemory
7,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,2,1,129338,Time
7,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,2,1,12579816,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,1983235142,Time
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,12821848,Memory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,419318616,AverageMemory
8,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,2,1,1442917744,PeakMemory
9,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,3,1,77800,Time
9,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,3,1,12821968,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,1721411487,Time
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,13041224,Memory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,1443645224,PeakMemory
10,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,3,1,621691648,AverageMemory
11,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,4,1,90701,Time
11,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,4,1,13041368,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,1724574975,Time
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,13311560,Memory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,613855547,AverageMemory
12,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,4,1,1444706408,PeakMemory
13,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,5,1,91702,Time
13,StatisticBasedCase,BasicXform,4,Modification,BATCH_OPTIMIZED-TEMPLATE,5,1,13311704,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,1734512253,Time
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,13534264,Memory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,1444911120,PeakMemory
14,StatisticBasedCase,BasicXform,4,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,5,1,614477848,AverageMemory
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,475980,Time
1,StatisticBasedCase,BasicXform,2,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,11209480,Memory
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,90214035,Time
2,StatisticBasedCase,BasicXform,2,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,15209056,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,63163901,Time
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,13919024,Memory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,54399964,AverageMemory
3,StatisticBasedCase,BasicXform,2,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,75874816,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,56563971,Time
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,14634112,Memory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,56869368,PeakMemory
4,StatisticBasedCase,BasicXform,2,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,46131936,AverageMemory
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,124230,Time
5,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,14634264,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,51089805,Time
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,14641536,Memory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,46847344,AverageMemory
6,StatisticBasedCase,BasicXform,2,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,1,57584776,PeakMemory
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,231447,Time
7,StatisticBasedCase,BasicXform,2,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,1,14641752,Memory
