Iteration,Scenario,MetricName,Size,CaseName,RunIndex,Sequence,PhaseName,Tool,MetricValue
4,BasicXform,PeakMemory,8,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,122024968
4,BasicXform,AverageMemory,8,StatisticBasedCase,1,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,79075180
5,BasicXform,Time,8,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,171833
5,BasicXform,Memory,8,StatisticBasedCase,1,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36139080
5,BasicXform,Time,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,63409858
5,BasicXform,Memory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,36148088
5,BasicXform,AverageMemory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,79089556
5,BasicXform,PeakMemory,8,StatisticBasedCase,1,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,100564400
1,BasicXform,Time,1,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,233068
1,BasicXform,Memory,1,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11480608
1,BasicXform,Time,1,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,38547495
1,BasicXform,Memory,1,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13173120
1,BasicXform,Time,1,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,46294002
1,BasicXform,Memory,1,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14487296
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54544032
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54544032
1,BasicXform,Time,1,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26404224
1,BasicXform,Memory,1,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15494096
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,52067888
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,68174032
1,BasicXform,Time,1,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2457751
1,BasicXform,Memory,1,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15618080
1,BasicXform,Time,1,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21032
1,BasicXform,Memory,1,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15618952
1,BasicXform,AverageMemory,1,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37093712
1,BasicXform,PeakMemory,1,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37093712
2,BasicXform,Time,1,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2153998
2,BasicXform,Memory,1,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15660544
2,BasicXform,Time,1,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21175
2,BasicXform,Memory,1,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15661416
2,BasicXform,PeakMemory,1,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58611032
2,BasicXform,AverageMemory,1,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37136176
3,BasicXform,Time,1,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2202932
3,BasicXform,Memory,1,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15702904
3,BasicXform,Time,1,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21395
3,BasicXform,Memory,1,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15703776
3,BasicXform,PeakMemory,1,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37178536
3,BasicXform,AverageMemory,1,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37178536
4,BasicXform,Time,1,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2315807
4,BasicXform,Memory,1,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15742328
4,BasicXform,Time,1,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,24988
4,BasicXform,Memory,1,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15743304
4,BasicXform,PeakMemory,1,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58692840
4,BasicXform,AverageMemory,1,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37217984
5,BasicXform,Time,1,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2054258
5,BasicXform,Memory,1,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15780560
5,BasicXform,Time,1,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,23885
5,BasicXform,Memory,1,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15781432
5,BasicXform,PeakMemory,1,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,58731048
5,BasicXform,AverageMemory,1,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37256192
1,BasicXform,Time,16,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,177292
1,BasicXform,Memory,16,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,11531168
1,BasicXform,Time,16,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3198381449
1,BasicXform,Memory,16,StatisticBasedCase,3,2,Generation,BATCH_VIATRA_QUERY_RETE-TEMPLATE,163726576
1,BasicXform,Time,16,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,306154234
1,BasicXform,Memory,16,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,75022080
1,BasicXform,PeakMemory,16,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,250416824
1,BasicXform,AverageMemory,16,StatisticBasedCase,3,3,Initialization,BATCH_VIATRA_QUERY_RETE-TEMPLATE,153793272
1,BasicXform,Time,16,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,143999511
1,BasicXform,Memory,16,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90639960
1,BasicXform,AverageMemory,16,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,160908812
1,BasicXform,PeakMemory,16,StatisticBasedCase,3,4,M2MTransformation1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,203851880
1,BasicXform,Time,16,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,387527
1,BasicXform,Memory,16,StatisticBasedCase,3,5,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90661120
1,BasicXform,Time,16,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,156627505
1,BasicXform,Memory,16,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90675208
1,BasicXform,AverageMemory,16,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,198022860
1,BasicXform,PeakMemory,16,StatisticBasedCase,3,6,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,262440760
2,BasicXform,Time,16,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,279514
2,BasicXform,Memory,16,StatisticBasedCase,3,7,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90683200
2,BasicXform,Time,16,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,143636575
2,BasicXform,Memory,16,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90698488
2,BasicXform,PeakMemory,16,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,219513176
2,BasicXform,AverageMemory,16,StatisticBasedCase,3,8,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,176570108
3,BasicXform,Time,16,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,230319
3,BasicXform,Memory,16,StatisticBasedCase,3,9,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90705584
3,BasicXform,Time,16,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,136232806
3,BasicXform,Memory,16,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,133669472
3,BasicXform,PeakMemory,16,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,219535704
3,BasicXform,AverageMemory,16,StatisticBasedCase,3,10,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,176592564
4,BasicXform,Time,16,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,239237
4,BasicXform,Memory,16,StatisticBasedCase,3,11,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90727680
4,BasicXform,Time,16,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,133229111
4,BasicXform,Memory,16,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90741856
4,BasicXform,AverageMemory,16,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,176614704
4,BasicXform,PeakMemory,16,StatisticBasedCase,3,12,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,219557864
5,BasicXform,Time,16,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,251749
5,BasicXform,Memory,16,StatisticBasedCase,3,13,Modification,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90750200
5,BasicXform,Time,16,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,132478417
5,BasicXform,Memory,16,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,90764336
5,BasicXform,AverageMemory,16,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,176637288
5,BasicXform,PeakMemory,16,StatisticBasedCase,3,14,M2MTransformation2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,219580536
1,BasicXform,Time,4,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,248414
1,BasicXform,Memory,4,StatisticBasedCase,3,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11509728
1,BasicXform,Time,4,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,222739434
1,BasicXform,Memory,4,StatisticBasedCase,3,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21821856
1,BasicXform,Time,4,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,79108577
1,BasicXform,Memory,4,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,21561608
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,87163328
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,54951012
1,BasicXform,Time,4,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,93288866
1,BasicXform,Memory,4,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,25908944
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,96724184
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,64511884
1,BasicXform,Time,4,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2458245
1,BasicXform,Memory,4,StatisticBasedCase,3,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26299080
1,BasicXform,Time,4,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16721
1,BasicXform,Memory,4,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26299952
1,BasicXform,AverageMemory,4,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37037432
1,BasicXform,PeakMemory,4,StatisticBasedCase,3,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47774712
2,BasicXform,Time,4,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1451498
2,BasicXform,Memory,4,StatisticBasedCase,3,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26328128
2,BasicXform,Time,4,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16264
2,BasicXform,Memory,4,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26329000
2,BasicXform,AverageMemory,4,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47803760
2,BasicXform,PeakMemory,4,StatisticBasedCase,3,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47803760
3,BasicXform,Time,4,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1196811
3,BasicXform,Memory,4,StatisticBasedCase,3,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26359528
3,BasicXform,Time,4,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,17730
3,BasicXform,Memory,4,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26360400
3,BasicXform,PeakMemory,4,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47835160
3,BasicXform,AverageMemory,4,StatisticBasedCase,3,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47835160
4,BasicXform,Time,4,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1190377
4,BasicXform,Memory,4,StatisticBasedCase,3,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26397416
4,BasicXform,Time,4,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,18517
4,BasicXform,Memory,4,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26398312
4,BasicXform,PeakMemory,4,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47873072
4,BasicXform,AverageMemory,4,StatisticBasedCase,3,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47873072
5,BasicXform,Time,4,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1358482
5,BasicXform,Memory,4,StatisticBasedCase,3,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26443112
5,BasicXform,Time,4,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16659
5,BasicXform,Memory,4,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,26443984
5,BasicXform,AverageMemory,4,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,37181464
5,BasicXform,PeakMemory,4,StatisticBasedCase,3,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,47918744
1,BasicXform,Time,16,StatisticBasedCase,2,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,426030
1,BasicXform,Memory,16,StatisticBasedCase,2,1,EMFResourceInitialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,11649432
1,BasicXform,Time,16,StatisticBasedCase,2,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3726026485
1,BasicXform,Memory,16,StatisticBasedCase,2,2,Generation,INCR_VIATRA_TRANSFORMATION-TEMPLATE,161165608
1,BasicXform,Time,16,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,435724114
1,BasicXform,Memory,16,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,87407728
1,BasicXform,PeakMemory,16,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,314989960
1,BasicXform,AverageMemory,16,StatisticBasedCase,2,3,Initialization,INCR_VIATRA_TRANSFORMATION-TEMPLATE,186141484
1,BasicXform,Time,16,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,310573153
1,BasicXform,Memory,16,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,107357608
1,BasicXform,AverageMemory,16,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,205519160
1,BasicXform,PeakMemory,16,StatisticBasedCase,2,4,M2MTransformation1,INCR_VIATRA_TRANSFORMATION-TEMPLATE,302155464
1,BasicXform,Time,16,StatisticBasedCase,2,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5170470
1,BasicXform,Memory,16,StatisticBasedCase,2,5,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109111528
1,BasicXform,Time,16,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,39748
1,BasicXform,Memory,16,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109112408
1,BasicXform,PeakMemory,16,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,195011408
1,BasicXform,AverageMemory,16,StatisticBasedCase,2,6,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152061712
2,BasicXform,Time,16,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1815783
2,BasicXform,Memory,16,StatisticBasedCase,2,7,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109177064
2,BasicXform,Time,16,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,42828
2,BasicXform,Memory,16,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109177944
2,BasicXform,PeakMemory,16,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,195076944
2,BasicXform,AverageMemory,16,StatisticBasedCase,2,8,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152127248
3,BasicXform,Time,16,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1548933
3,BasicXform,Memory,16,StatisticBasedCase,2,9,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109242904
3,BasicXform,Time,16,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,14105
3,BasicXform,Memory,16,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109243784
3,BasicXform,AverageMemory,16,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,130718536
3,BasicXform,PeakMemory,16,StatisticBasedCase,2,10,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152193088
4,BasicXform,Time,16,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1588731
4,BasicXform,Memory,16,StatisticBasedCase,2,11,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109309088
4,BasicXform,Time,16,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,15561
4,BasicXform,Memory,16,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109309992
4,BasicXform,PeakMemory,16,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152259296
4,BasicXform,AverageMemory,16,StatisticBasedCase,2,12,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152259296
5,BasicXform,Time,16,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,1499179
5,BasicXform,Memory,16,StatisticBasedCase,2,13,Modification,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109374776
5,BasicXform,Time,16,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,13633
5,BasicXform,Memory,16,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,109375656
5,BasicXform,AverageMemory,16,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,130850408
5,BasicXform,PeakMemory,16,StatisticBasedCase,2,14,M2MTransformation2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,152324960
1,BasicXform,Time,2,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,183635
1,BasicXform,Memory,2,StatisticBasedCase,3,1,EMFResourceInitialization,BATCH_OPTIMIZED-TEMPLATE,11244240
1,BasicXform,Time,2,StatisticBasedCase,3,2,Generation,BATCH_OPTIMIZED-TEMPLATE,111026914
1,BasicXform,Memory,2,StatisticBasedCase,3,2,Generation,BATCH_OPTIMIZED-TEMPLATE,14758960
1,BasicXform,Time,2,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,18327
1,BasicXform,Memory,2,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,11486048
1,BasicXform,AverageMemory,2,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,22223368
1,BasicXform,PeakMemory,2,StatisticBasedCase,3,3,Initialization,BATCH_OPTIMIZED-TEMPLATE,32960488
1,BasicXform,Time,2,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,539311869
1,BasicXform,Memory,2,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,11898760
1,BasicXform,AverageMemory,2,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,194252868
1,BasicXform,PeakMemory,2,StatisticBasedCase,3,4,M2MTransformation1,BATCH_OPTIMIZED-TEMPLATE,1085686672
1,BasicXform,Time,2,StatisticBasedCase,3,5,Modification,BATCH_OPTIMIZED-TEMPLATE,73211
1,BasicXform,Memory,2,StatisticBasedCase,3,5,Modification,BATCH_OPTIMIZED-TEMPLATE,11898872
1,BasicXform,Time,2,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,509627064
1,BasicXform,Memory,2,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12022176
1,BasicXform,PeakMemory,2,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086132592
1,BasicXform,AverageMemory,2,StatisticBasedCase,3,6,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205419956
2,BasicXform,Time,2,StatisticBasedCase,3,7,Modification,BATCH_OPTIMIZED-TEMPLATE,73159
2,BasicXform,Memory,2,StatisticBasedCase,3,7,Modification,BATCH_OPTIMIZED-TEMPLATE,12022264
2,BasicXform,Time,2,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,515408998
2,BasicXform,Memory,2,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12153560
2,BasicXform,PeakMemory,2,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086255984
2,BasicXform,AverageMemory,2,StatisticBasedCase,3,8,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205542524
3,BasicXform,Time,2,StatisticBasedCase,3,9,Modification,BATCH_OPTIMIZED-TEMPLATE,77411
3,BasicXform,Memory,2,StatisticBasedCase,3,9,Modification,BATCH_OPTIMIZED-TEMPLATE,12153648
3,BasicXform,Time,2,StatisticBasedCase,3,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,519268532
3,BasicXform,Memory,2,StatisticBasedCase,3,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,12302584
3,BasicXform,AverageMemory,2,StatisticBasedCase,3,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,205707336
3,BasicXform,PeakMemory,2,StatisticBasedCase,3,10,M2MTransformation2,BATCH_OPTIMIZED-TEMPLATE,1086452936
4,BasicXform,Time,2,StatisticBasedCase,3,11,Modification,BATCH_OPTIMIZED-TEMPLATE,103065
4,BasicXform,Memory,2,StatisticBasedCase,3,11,Modification,BATCH_OPTIMIZED-TEMPLATE,12302696
