CaseName,PhaseName,Tool,Scenario,MetricValue,MetricName,Sequence,Iteration,Size,RunIndex
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13023744,Memory,3,1,8,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32166088,AverageMemory,3,1,8,1
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32166088,PeakMemory,3,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,201759659,Time,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18333544,Memory,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,88186348,AverageMemory,4,1,8,1
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,141873472,PeakMemory,4,1,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,416572,Time,5,1,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18334168,Memory,5,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,182230690,Time,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18338384,Memory,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,72022144,AverageMemory,6,1,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,104234440,PeakMemory,6,1,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,283186,Time,7,2,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18338848,Memory,7,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,147774862,Time,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18350376,Memory,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,72026800,AverageMemory,8,2,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,104239072,PeakMemory,8,2,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,272675,Time,9,3,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18350744,Memory,9,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,141056892,Time,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18359544,Memory,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,72038704,AverageMemory,10,3,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,104250984,PeakMemory,10,3,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,226135,Time,11,4,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18360032,Memory,11,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,127811386,Time,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18367936,Memory,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,104260384,PeakMemory,12,4,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,72048060,AverageMemory,12,4,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,153739,Time,13,5,8,1
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18368360,Memory,13,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,127858102,Time,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18372368,Memory,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,104268664,PeakMemory,14,5,8,1
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,72056352,AverageMemory,14,5,8,1
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,160087,Time,1,1,1,4
StatisticBasedCase,EMFResourceInitialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,9802536,Memory,1,1,1,4
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,48394559,Time,2,1,1,4
StatisticBasedCase,Generation,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,11020904,Memory,2,1,1,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,78861967,Time,3,1,1,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,13289824,Memory,3,1,1,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,95815536,PeakMemory,3,1,1,4
StatisticBasedCase,Initialization,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,52865828,AverageMemory,3,1,1,4
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,52551697,Time,4,1,1,4
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,14997680,Memory,4,1,1,4
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,66977544,PeakMemory,4,1,1,4
StatisticBasedCase,M2MTransformation1,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,50871400,AverageMemory,4,1,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,2603503,Time,5,1,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15050656,Memory,5,1,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,5088,Time,6,1,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15051528,Memory,6,1,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,25789008,AverageMemory,6,1,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,36526288,PeakMemory,6,1,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,2290887,Time,7,2,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15093816,Memory,7,2,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,4341,Time,8,2,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15094688,Memory,8,2,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,36569448,PeakMemory,8,2,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,25832168,AverageMemory,8,2,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,3021405,Time,9,3,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15145136,Memory,9,3,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,3648,Time,10,3,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15146008,Memory,10,3,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,36620768,PeakMemory,10,3,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,25883488,AverageMemory,10,3,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,2381445,Time,11,4,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15190696,Memory,11,4,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,3720,Time,12,4,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15191792,Memory,12,4,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,36666352,PeakMemory,12,4,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,25929072,AverageMemory,12,4,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,2976542,Time,13,5,1,4
StatisticBasedCase,Modification,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15231128,Memory,13,5,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,3711,Time,14,5,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,15232000,Memory,14,5,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,36706760,PeakMemory,14,5,1,4
StatisticBasedCase,M2MTransformation2,INCR_VIATRA_EXPLICIT_TRACEABILITY-TEMPLATE,BasicXform,25969480,AverageMemory,14,5,1,4
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,356588,Time,1,1,4,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,9511168,Memory,1,1,4,3
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,286020862,Time,2,1,4,3
StatisticBasedCase,Generation,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16149632,Memory,2,1,4,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,46921106,Time,3,1,4,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,12674480,Memory,3,1,4,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,52958264,PeakMemory,3,1,4,3
StatisticBasedCase,Initialization,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,42220840,AverageMemory,3,1,4,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,71841962,Time,4,1,4,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,14734968,Memory,4,1,4,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34146312,AverageMemory,4,1,4,3
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,34146312,PeakMemory,4,1,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,350080,Time,5,1,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,14744320,Memory,5,1,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,73012751,Time,6,1,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15084624,Memory,6,1,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36219952,PeakMemory,6,1,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36219952,AverageMemory,6,1,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,448564,Time,7,2,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15090072,Memory,7,2,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,72181704,Time,8,2,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15378072,Memory,8,2,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36565704,AverageMemory,8,2,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36565704,PeakMemory,8,2,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,333884,Time,9,3,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15388384,Memory,9,3,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,65698821,Time,10,3,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15707712,Memory,10,3,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,58338872,PeakMemory,10,3,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,36864016,AverageMemory,10,3,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,402650,Time,11,4,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,15712480,Memory,11,4,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,60016434,Time,12,4,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16087800,Memory,12,4,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37188136,AverageMemory,12,4,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37188136,PeakMemory,12,4,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,316099,Time,13,5,4,3
StatisticBasedCase,Modification,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16092552,Memory,13,5,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,53933735,Time,14,5,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,16394584,Memory,14,5,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37568184,PeakMemory,14,5,4,3
StatisticBasedCase,M2MTransformation2,BATCH_VIATRA_TRANSFORMATION-TEMPLATE,BasicXform,37568184,AverageMemory,14,5,4,3
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,343568,Time,1,1,8,5
StatisticBasedCase,EMFResourceInitialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,9595552,Memory,1,1,8,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,1003075664,Time,2,1,8,5
StatisticBasedCase,Generation,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32711760,Memory,2,1,8,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,24369238,Time,3,1,8,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,13020648,Memory,3,1,8,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32162944,AverageMemory,3,1,8,5
StatisticBasedCase,Initialization,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,32162944,PeakMemory,3,1,8,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,190114439,Time,4,1,8,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,18327136,Memory,4,1,8,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,88183188,AverageMemory,4,1,8,5
StatisticBasedCase,M2MTransformation1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,141870296,PeakMemory,4,1,8,5
StatisticBasedCase,Modification,BATCH_VIATRA_QUERY_LOCAL_SEARCH_GENERIC-TEMPLATE,BasicXform,398297,Time,5,1,8,5
