PhaseName,RunIndex,Size,MetricName,Sequence,Tool,Iteration,CaseName,Scenario,MetricValue
M2MTransformation2,1,1,PeakMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,58096256
M2MTransformation2,1,1,AverageMemory,8,INCR_VIATRA_TRANSFORMATION-TEMPLATE,2,StatisticBasedCase,BasicXform,36610912
Modification,1,1,Time,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,7436641
Modification,1,1,Memory,9,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,15173832
M2MTransformation2,1,1,Time,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,57130
M2MTransformation2,1,1,Memory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,15174392
M2MTransformation2,1,1,PeakMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,36659712
M2MTransformation2,1,1,AverageMemory,10,INCR_VIATRA_TRANSFORMATION-TEMPLATE,3,StatisticBasedCase,BasicXform,36659712
Modification,1,1,Time,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,8949049
Modification,1,1,Memory,11,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,15220256
M2MTransformation2,1,1,Time,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,46028
M2MTransformation2,1,1,Memory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,15220840
M2MTransformation2,1,1,AverageMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,36706160
M2MTransformation2,1,1,PeakMemory,12,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,StatisticBasedCase,BasicXform,36706160
Modification,1,1,Time,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,17839467
Modification,1,1,Memory,13,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,15265384
M2MTransformation2,1,1,Time,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,44420
M2MTransformation2,1,1,Memory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,15265944
M2MTransformation2,1,1,AverageMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,18375632
M2MTransformation2,1,1,PeakMemory,14,INCR_VIATRA_TRANSFORMATION-TEMPLATE,5,StatisticBasedCase,BasicXform,58236608
EMFResourceInitialization,2,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,1143613
EMFResourceInitialization,2,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11050544
Generation,2,1,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,75752662
Generation,2,1,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13182032
Initialization,2,1,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,45421895
Initialization,2,1,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,12794136
Initialization,2,1,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32647160
Initialization,2,1,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32647160
M2MTransformation1,2,1,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,39322130
M2MTransformation1,2,1,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13628520
M2MTransformation1,2,1,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34279992
M2MTransformation1,2,1,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34279992
Modification,2,1,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,226057
Modification,2,1,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13640200
M2MTransformation2,2,1,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,40586871
M2MTransformation2,2,1,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13656528
M2MTransformation2,2,1,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35126080
M2MTransformation2,2,1,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,56611424
Modification,2,1,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,213493
Modification,2,1,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,13668496
M2MTransformation2,2,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,37045654
M2MTransformation2,2,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,13683448
M2MTransformation2,2,1,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,35154376
M2MTransformation2,2,1,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,35154376
Modification,2,1,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,219610
Modification,2,1,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,13696344
M2MTransformation2,2,1,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,34123905
M2MTransformation2,2,1,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,13712480
M2MTransformation2,2,1,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,35182224
M2MTransformation2,2,1,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,35182224
Modification,2,1,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,212494
Modification,2,1,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,13724536
M2MTransformation2,2,1,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,30570597
M2MTransformation2,2,1,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,13743288
M2MTransformation2,2,1,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,35210440
M2MTransformation2,2,1,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,35210440
Modification,2,1,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,287278
Modification,2,1,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,13755480
M2MTransformation2,2,1,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,29533154
M2MTransformation2,2,1,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,13770288
M2MTransformation2,2,1,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,35241360
M2MTransformation2,2,1,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,35241360
EMFResourceInitialization,2,2,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,569288
EMFResourceInitialization,2,2,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,11094800
Generation,2,2,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,175043430
Generation,2,2,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,16144544
Initialization,2,2,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,101059408
Initialization,2,2,Memory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,13601168
Initialization,2,2,AverageMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,32820912
Initialization,2,2,PeakMemory,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,32820912
M2MTransformation1,2,2,Time,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,126857821
M2MTransformation1,2,2,Memory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,14310224
M2MTransformation1,2,2,PeakMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,56572424
M2MTransformation1,2,2,AverageMemory,4,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,45829728
Modification,2,2,Time,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,163756
Modification,2,2,Memory,5,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,14311008
M2MTransformation2,2,2,Time,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,100466344
M2MTransformation2,2,2,Memory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,14324192
M2MTransformation2,2,2,AverageMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,46539568
M2MTransformation2,2,2,PeakMemory,6,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,57282248
Modification,2,2,Time,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,207146
Modification,2,2,Memory,7,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,14324976
M2MTransformation2,2,2,Time,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,68278400
M2MTransformation2,2,2,Memory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,14334032
M2MTransformation2,2,2,PeakMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,57296192
M2MTransformation2,2,2,AverageMemory,8,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,2,StatisticBasedCase,BasicXform,46553524
Modification,2,2,Time,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,128328
Modification,2,2,Memory,9,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,14334808
M2MTransformation2,2,2,Time,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,59236374
M2MTransformation2,2,2,Memory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,14341336
M2MTransformation2,2,2,AverageMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,46563364
M2MTransformation2,2,2,PeakMemory,10,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,3,StatisticBasedCase,BasicXform,57306040
Modification,2,2,Time,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,89200
Modification,2,2,Memory,11,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,14342136
M2MTransformation2,2,2,Time,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,54778460
M2MTransformation2,2,2,Memory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,14349080
M2MTransformation2,2,2,PeakMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,57313392
M2MTransformation2,2,2,AverageMemory,12,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,4,StatisticBasedCase,BasicXform,46570716
Modification,2,2,Time,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,161071
Modification,2,2,Memory,13,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,14358088
M2MTransformation2,2,2,Time,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,51707146
M2MTransformation2,2,2,Memory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,14364616
M2MTransformation2,2,2,PeakMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,57329304
M2MTransformation2,2,2,AverageMemory,14,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,5,StatisticBasedCase,BasicXform,46586636
EMFResourceInitialization,3,1,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,382862
EMFResourceInitialization,3,1,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11048824
Generation,3,1,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,81081972
Generation,3,1,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13225352
Initialization,3,1,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,41230133
Initialization,3,1,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,12815208
Initialization,3,1,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32647240
Initialization,3,1,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,32647240
M2MTransformation1,3,1,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,36082914
M2MTransformation1,3,1,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13648536
M2MTransformation1,3,1,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34301064
M2MTransformation1,3,1,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,34301064
Modification,3,1,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,208747
Modification,3,1,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13660664
M2MTransformation2,3,1,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,36526045
M2MTransformation2,3,1,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,13677104
M2MTransformation2,3,1,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35146544
M2MTransformation2,3,1,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,35146544
Modification,3,1,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,229674
Modification,3,1,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,13688944
M2MTransformation2,3,1,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,36798473
M2MTransformation2,3,1,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,13703984
M2MTransformation2,3,1,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,35174824
M2MTransformation2,3,1,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,35174824
Modification,3,1,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,231895
Modification,3,1,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,13716880
M2MTransformation2,3,1,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,33614548
M2MTransformation2,3,1,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,13733352
M2MTransformation2,3,1,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,35202760
M2MTransformation2,3,1,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,35202760
Modification,3,1,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,339339
Modification,3,1,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,13745664
M2MTransformation2,3,1,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,28643721
M2MTransformation2,3,1,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,13765608
M2MTransformation2,3,1,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,35231568
M2MTransformation2,3,1,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,35231568
Modification,3,1,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,220501
Modification,3,1,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,13776648
M2MTransformation2,3,1,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,25891243
M2MTransformation2,3,1,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,13790848
M2MTransformation2,3,1,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,35262528
M2MTransformation2,3,1,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,35262528
EMFResourceInitialization,2,8,Time,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,279947
EMFResourceInitialization,2,8,Memory,1,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,11128744
Generation,2,8,Time,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,1052594733
Generation,2,8,Memory,2,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,55240048
Initialization,2,8,Time,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,106835367
Initialization,2,8,Memory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,31377832
Initialization,2,8,AverageMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,55173420
Initialization,2,8,PeakMemory,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,76658768
M2MTransformation1,2,8,Time,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,145753715
M2MTransformation1,2,8,Memory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,38948320
M2MTransformation1,2,8,AverageMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,74349096
M2MTransformation1,2,8,PeakMemory,4,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,117319840
Modification,2,8,Time,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,447767
Modification,2,8,Memory,5,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,38999136
M2MTransformation2,2,8,Time,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,118956378
M2MTransformation2,2,8,Memory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,39018672
M2MTransformation2,2,8,AverageMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,81970368
M2MTransformation2,2,8,PeakMemory,6,BATCH_VIATRA_QUERY_RETE-TEMPLATE,1,StatisticBasedCase,BasicXform,103455720
Modification,2,8,Time,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,425100
Modification,2,8,Memory,7,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,39068464
M2MTransformation2,2,8,Time,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,105020446
M2MTransformation2,2,8,Memory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,39082864
M2MTransformation2,2,8,AverageMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,82039688
M2MTransformation2,2,8,PeakMemory,8,BATCH_VIATRA_QUERY_RETE-TEMPLATE,2,StatisticBasedCase,BasicXform,103525032
Modification,2,8,Time,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,411908
Modification,2,8,Memory,9,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,39133808
M2MTransformation2,2,8,Time,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,94432578
M2MTransformation2,2,8,Memory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,39148528
M2MTransformation2,2,8,PeakMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,103590360
M2MTransformation2,2,8,AverageMemory,10,BATCH_VIATRA_QUERY_RETE-TEMPLATE,3,StatisticBasedCase,BasicXform,82105024
Modification,2,8,Time,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,404732
Modification,2,8,Memory,11,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,39199688
M2MTransformation2,2,8,Time,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,89880125
M2MTransformation2,2,8,Memory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,39214352
M2MTransformation2,2,8,AverageMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,82173956
M2MTransformation2,2,8,PeakMemory,12,BATCH_VIATRA_QUERY_RETE-TEMPLATE,4,StatisticBasedCase,BasicXform,125147664
Modification,2,8,Time,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,398658
Modification,2,8,Memory,13,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,39265608
M2MTransformation2,2,8,Time,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,87381190
M2MTransformation2,2,8,Memory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,39280216
M2MTransformation2,2,8,AverageMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,82237016
M2MTransformation2,2,8,PeakMemory,14,BATCH_VIATRA_QUERY_RETE-TEMPLATE,5,StatisticBasedCase,BasicXform,103722544
EMFResourceInitialization,3,64,Time,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,1040849
EMFResourceInitialization,3,64,Memory,1,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,11799232
Generation,3,64,Time,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,81537914312
Generation,3,64,Memory,2,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,3483833728
Initialization,3,64,Time,3,BATCH_VIATRA_QUERY_LOCAL_SEARCH_TRACE_STATS-TEMPLATE,1,StatisticBasedCase,BasicXform,2725331968
