MetricValue,Iteration,Scenario,RunIndex,Tool,Size,Sequence,MetricName,CaseName,PhaseName
106545432,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,Memory,StatisticBasedCase,M2MTransformation1
175588948,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,AverageMemory,StatisticBasedCase,M2MTransformation1
218498672,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,4,PeakMemory,StatisticBasedCase,M2MTransformation1
393220,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,5,Time,StatisticBasedCase,Modification
106569792,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,5,Memory,StatisticBasedCase,Modification
215693447,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,Time,StatisticBasedCase,M2MTransformation2
106619472,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,Memory,StatisticBasedCase,M2MTransformation2
192389792,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,AverageMemory,StatisticBasedCase,M2MTransformation2
235299520,1,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,6,PeakMemory,StatisticBasedCase,M2MTransformation2
346712,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,7,Time,StatisticBasedCase,Modification
106630120,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,7,Memory,StatisticBasedCase,Modification
187003234,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,Time,StatisticBasedCase,M2MTransformation2
106644696,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,Memory,StatisticBasedCase,M2MTransformation2
192450128,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,AverageMemory,StatisticBasedCase,M2MTransformation2
235359864,2,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,8,PeakMemory,StatisticBasedCase,M2MTransformation2
381485,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,9,Time,StatisticBasedCase,Modification
106655488,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,9,Memory,StatisticBasedCase,Modification
161127814,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,Time,StatisticBasedCase,M2MTransformation2
106669536,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,Memory,StatisticBasedCase,M2MTransformation2
192475488,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,AverageMemory,StatisticBasedCase,M2MTransformation2
235385216,3,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,10,PeakMemory,StatisticBasedCase,M2MTransformation2
372230,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,11,Time,StatisticBasedCase,Modification
106680512,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,11,Memory,StatisticBasedCase,Modification
160954741,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,Time,StatisticBasedCase,M2MTransformation2
106694920,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,Memory,StatisticBasedCase,M2MTransformation2
235410496,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,PeakMemory,StatisticBasedCase,M2MTransformation2
192500652,4,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,12,AverageMemory,StatisticBasedCase,M2MTransformation2
382913,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,13,Time,StatisticBasedCase,Modification
106706056,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,13,Memory,StatisticBasedCase,Modification
172081810,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,Time,StatisticBasedCase,M2MTransformation2
106720128,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,Memory,StatisticBasedCase,M2MTransformation2
192526172,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,AverageMemory,StatisticBasedCase,M2MTransformation2
278406680,5,BasicXform,3,BATCH_VIATRA_QUERY_RETE-TEMPLATE,16,14,PeakMemory,StatisticBasedCase,M2MTransformation2
712127,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,Time,StatisticBasedCase,EMFResourceInitialization
11156864,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,1,Memory,StatisticBasedCase,EMFResourceInitialization
387951432,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,Time,StatisticBasedCase,Generation
25718288,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,2,Memory,StatisticBasedCase,Generation
134774868,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,Time,StatisticBasedCase,Initialization
23580856,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,Memory,StatisticBasedCase,Initialization
43875964,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,AverageMemory,StatisticBasedCase,Initialization
54618632,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,3,PeakMemory,StatisticBasedCase,Initialization
254295876,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,Time,StatisticBasedCase,M2MTransformation1
28280576,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,Memory,StatisticBasedCase,M2MTransformation1
66552088,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,PeakMemory,StatisticBasedCase,M2MTransformation1
55809404,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,4,AverageMemory,StatisticBasedCase,M2MTransformation1
2984608,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,Time,StatisticBasedCase,Modification
28723504,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,5,Memory,StatisticBasedCase,Modification
18014,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,Time,StatisticBasedCase,M2MTransformation2
28724064,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,Memory,StatisticBasedCase,M2MTransformation2
50209384,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,PeakMemory,StatisticBasedCase,M2MTransformation2
39466824,1,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,6,AverageMemory,StatisticBasedCase,M2MTransformation2
2118151,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,7,Time,StatisticBasedCase,Modification
28762712,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,7,Memory,StatisticBasedCase,Modification
18536,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,Time,StatisticBasedCase,M2MTransformation2
28763272,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,Memory,StatisticBasedCase,M2MTransformation2
50248592,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,PeakMemory,StatisticBasedCase,M2MTransformation2
39506032,2,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,8,AverageMemory,StatisticBasedCase,M2MTransformation2
2119380,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,9,Time,StatisticBasedCase,Modification
28806640,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,9,Memory,StatisticBasedCase,Modification
18167,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,Time,StatisticBasedCase,M2MTransformation2
28807200,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,Memory,StatisticBasedCase,M2MTransformation2
50292520,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,AverageMemory,StatisticBasedCase,M2MTransformation2
50292520,3,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,10,PeakMemory,StatisticBasedCase,M2MTransformation2
2334952,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,11,Time,StatisticBasedCase,Modification
28854736,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,11,Memory,StatisticBasedCase,Modification
18239,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,Time,StatisticBasedCase,M2MTransformation2
28855320,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,Memory,StatisticBasedCase,M2MTransformation2
39598080,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,AverageMemory,StatisticBasedCase,M2MTransformation2
50340640,4,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,12,PeakMemory,StatisticBasedCase,M2MTransformation2
2396028,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,13,Time,StatisticBasedCase,Modification
28910864,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,13,Memory,StatisticBasedCase,Modification
17632,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,Time,StatisticBasedCase,M2MTransformation2
28911424,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,Memory,StatisticBasedCase,M2MTransformation2
39654184,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,AverageMemory,StatisticBasedCase,M2MTransformation2
50396744,5,BasicXform,3,INCR_VIATRA_TRANSFORMATION-TEMPLATE,4,14,PeakMemory,StatisticBasedCase,M2MTransformation2
998338,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,Time,StatisticBasedCase,EMFResourceInitialization
11292104,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,1,Memory,StatisticBasedCase,EMFResourceInitialization
3262117939,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,Time,StatisticBasedCase,Generation
202590944,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,2,Memory,StatisticBasedCase,Generation
441768393,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,Time,StatisticBasedCase,Initialization
102395360,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,Memory,StatisticBasedCase,Initialization
185868016,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,AverageMemory,StatisticBasedCase,Initialization
314779944,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,3,PeakMemory,StatisticBasedCase,Initialization
543796074,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,Time,StatisticBasedCase,M2MTransformation1
124166824,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,Memory,StatisticBasedCase,M2MTransformation1
209821488,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,AverageMemory,StatisticBasedCase,M2MTransformation1
274277440,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,4,PeakMemory,StatisticBasedCase,M2MTransformation1
4262844,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,Time,StatisticBasedCase,Modification
126098352,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,5,Memory,StatisticBasedCase,Modification
14657,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,6,Time,StatisticBasedCase,M2MTransformation2
126098920,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,6,Memory,StatisticBasedCase,M2MTransformation2
169069536,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,6,AverageMemory,StatisticBasedCase,M2MTransformation2
169069536,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,6,PeakMemory,StatisticBasedCase,M2MTransformation2
1616912,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,7,Time,StatisticBasedCase,Modification
126136592,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,7,Memory,StatisticBasedCase,Modification
16269,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,8,Time,StatisticBasedCase,M2MTransformation2
126137160,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,8,Memory,StatisticBasedCase,M2MTransformation2
169107776,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,8,AverageMemory,StatisticBasedCase,M2MTransformation2
169107776,2,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,8,PeakMemory,StatisticBasedCase,M2MTransformation2
1617093,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,9,Time,StatisticBasedCase,Modification
126175376,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,9,Memory,StatisticBasedCase,Modification
15040,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,10,Time,StatisticBasedCase,M2MTransformation2
126175944,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,10,Memory,StatisticBasedCase,M2MTransformation2
169146560,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,10,PeakMemory,StatisticBasedCase,M2MTransformation2
147661352,3,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,10,AverageMemory,StatisticBasedCase,M2MTransformation2
1651678,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,11,Time,StatisticBasedCase,Modification
126214408,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,11,Memory,StatisticBasedCase,Modification
15560,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,12,Time,StatisticBasedCase,M2MTransformation2
126215000,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,12,Memory,StatisticBasedCase,M2MTransformation2
169185616,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,12,PeakMemory,StatisticBasedCase,M2MTransformation2
147700408,4,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,12,AverageMemory,StatisticBasedCase,M2MTransformation2
1644754,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,13,Time,StatisticBasedCase,Modification
126253136,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,13,Memory,StatisticBasedCase,Modification
15291,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,14,Time,StatisticBasedCase,M2MTransformation2
126253704,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,14,Memory,StatisticBasedCase,M2MTransformation2
169224320,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,14,PeakMemory,StatisticBasedCase,M2MTransformation2
147739112,5,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,16,14,AverageMemory,StatisticBasedCase,M2MTransformation2
217748,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,1,Time,StatisticBasedCase,EMFResourceInitialization
10933440,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,1,Memory,StatisticBasedCase,EMFResourceInitialization
281101458,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,2,Time,StatisticBasedCase,Generation
15891360,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,2,Memory,StatisticBasedCase,Generation
24612,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,3,Time,StatisticBasedCase,Initialization
11172744,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,3,Memory,StatisticBasedCase,Initialization
32657696,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,3,PeakMemory,StatisticBasedCase,Initialization
32657696,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,3,AverageMemory,StatisticBasedCase,Initialization
591717269,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,4,Time,StatisticBasedCase,M2MTransformation1
11587240,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,4,Memory,StatisticBasedCase,M2MTransformation1
194029324,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,4,AverageMemory,StatisticBasedCase,M2MTransformation1
1085897944,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,4,PeakMemory,StatisticBasedCase,M2MTransformation1
108817,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,5,Time,StatisticBasedCase,Modification
11587616,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,5,Memory,StatisticBasedCase,Modification
754760741,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,6,Time,StatisticBasedCase,M2MTransformation2
11711480,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,6,Memory,StatisticBasedCase,M2MTransformation2
194444320,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,6,AverageMemory,StatisticBasedCase,M2MTransformation2
1086312840,1,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,6,PeakMemory,StatisticBasedCase,M2MTransformation2
184972,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,7,Time,StatisticBasedCase,Modification
11711856,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,7,Memory,StatisticBasedCase,Modification
602637540,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,8,Time,StatisticBasedCase,M2MTransformation2
11844272,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,8,Memory,StatisticBasedCase,M2MTransformation2
194584648,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,8,AverageMemory,StatisticBasedCase,M2MTransformation2
1086469848,2,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,8,PeakMemory,StatisticBasedCase,M2MTransformation2
63400,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,9,Time,StatisticBasedCase,Modification
11844648,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,9,Memory,StatisticBasedCase,Modification
523924808,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,10,Time,StatisticBasedCase,M2MTransformation2
11994680,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,10,Memory,StatisticBasedCase,M2MTransformation2
194734344,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,10,AverageMemory,StatisticBasedCase,M2MTransformation2
1086635440,3,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,10,PeakMemory,StatisticBasedCase,M2MTransformation2
98194,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,11,Time,StatisticBasedCase,Modification
11995120,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,11,Memory,StatisticBasedCase,Modification
524836476,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,12,Time,StatisticBasedCase,M2MTransformation2
12118688,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,12,Memory,StatisticBasedCase,M2MTransformation2
198322004,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,12,AverageMemory,StatisticBasedCase,M2MTransformation2
1086720368,4,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,12,PeakMemory,StatisticBasedCase,M2MTransformation2
93254,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,13,Time,StatisticBasedCase,Modification
12119064,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,13,Memory,StatisticBasedCase,Modification
542645092,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,14,Time,StatisticBasedCase,M2MTransformation2
12244536,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,14,Memory,StatisticBasedCase,M2MTransformation2
1442901376,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,14,PeakMemory,StatisticBasedCase,M2MTransformation2
741818316,5,BasicXform,3,BATCH_OPTIMIZED-TEMPLATE,2,14,AverageMemory,StatisticBasedCase,M2MTransformation2
719473,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,1,Time,StatisticBasedCase,EMFResourceInitialization
11092200,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,1,Memory,StatisticBasedCase,EMFResourceInitialization
3347588169,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,2,Time,StatisticBasedCase,Generation
202596224,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,2,Memory,StatisticBasedCase,Generation
12583,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,3,Time,StatisticBasedCase,Initialization
13788264,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,3,Memory,StatisticBasedCase,Initialization
35274112,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,3,AverageMemory,StatisticBasedCase,Initialization
56759760,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,3,PeakMemory,StatisticBasedCase,Initialization
36572522707,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,4,Time,StatisticBasedCase,M2MTransformation1
17687352,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,4,Memory,StatisticBasedCase,M2MTransformation1
3243630432,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,4,PeakMemory,StatisticBasedCase,M2MTransformation1
945330192,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,4,AverageMemory,StatisticBasedCase,M2MTransformation1
369539,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,5,Time,StatisticBasedCase,Modification
17687760,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,5,Memory,StatisticBasedCase,Modification
34549566566,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,6,Time,StatisticBasedCase,M2MTransformation2
18730880,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,6,Memory,StatisticBasedCase,M2MTransformation2
1222550411,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,6,AverageMemory,StatisticBasedCase,M2MTransformation2
3087159400,1,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,6,PeakMemory,StatisticBasedCase,M2MTransformation2
350933,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,7,Time,StatisticBasedCase,Modification
18731256,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,7,Memory,StatisticBasedCase,Modification
35166230862,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,8,Time,StatisticBasedCase,M2MTransformation2
19677632,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,8,Memory,StatisticBasedCase,M2MTransformation2
1060106347,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,8,AverageMemory,StatisticBasedCase,M2MTransformation2
3079545672,2,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,8,PeakMemory,StatisticBasedCase,M2MTransformation2
414400,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,9,Time,StatisticBasedCase,Modification
19678008,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,9,Memory,StatisticBasedCase,Modification
35293961638,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,10,Time,StatisticBasedCase,M2MTransformation2
20822728,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,10,Memory,StatisticBasedCase,M2MTransformation2
1143520613,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,10,AverageMemory,StatisticBasedCase,M2MTransformation2
3073275320,3,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,10,PeakMemory,StatisticBasedCase,M2MTransformation2
269182,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,11,Time,StatisticBasedCase,Modification
20823128,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,11,Memory,StatisticBasedCase,Modification
35375137887,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,12,Time,StatisticBasedCase,M2MTransformation2
21773192,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,12,Memory,StatisticBasedCase,M2MTransformation2
995185369,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,12,AverageMemory,StatisticBasedCase,M2MTransformation2
3067711168,4,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,12,PeakMemory,StatisticBasedCase,M2MTransformation2
265148,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,13,Time,StatisticBasedCase,Modification
21773592,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,13,Memory,StatisticBasedCase,Modification
35583201685,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,14,Time,StatisticBasedCase,M2MTransformation2
22724968,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,14,Memory,StatisticBasedCase,M2MTransformation2
969037999,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,14,AverageMemory,StatisticBasedCase,M2MTransformation2
3061722984,5,BasicXform,1,BATCH_OPTIMIZED-TEMPLATE,16,14,PeakMemory,StatisticBasedCase,M2MTransformation2
266801,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,1,Time,StatisticBasedCase,EMFResourceInitialization
11472832,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,1,Memory,StatisticBasedCase,EMFResourceInitialization
15483223127,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,2,Time,StatisticBasedCase,Generation
804789416,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,2,Memory,StatisticBasedCase,Generation
1468290500,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,3,Time,StatisticBasedCase,Initialization
362956496,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,3,Memory,StatisticBasedCase,Initialization
596493586,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,3,AverageMemory,StatisticBasedCase,Initialization
968877560,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,3,PeakMemory,StatisticBasedCase,Initialization
931059921,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,4,Time,StatisticBasedCase,M2MTransformation1
412019960,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,4,Memory,StatisticBasedCase,M2MTransformation1
561101068,1,BasicXform,2,INCR_VIATRA_TRANSFORMATION-TEMPLATE,32,4,AverageMemory,StatisticBasedCase,M2MTransformation1
